batch_id,task_id,arrival_time_seconds,observable_by_satellites,reward,observation_duration,memory_usage,latitude,longitude
3,37,2808,Satellite3,2,6,6,52.875149562071925,84.27972284316138
3,38,1899,Satellite5,1,4,4,42.13084097050012,106.14410030595717
3,39,2321,Satellite5,7,4,5,9.074567252006203,105.33759020046674
3,40,1360,"Satellite6, Satellite1",1,6,6,22.426029142182248,110.70050809723925
3,41,1794,Satellite5,1,5,3,21.431501837619475,118.73315719945069
3,42,1349,"Satellite1, Satellite5",2,3,4,50.74493228397898,96.68465623831278
3,43,669,Satellite6,8,4,3,38.18397041923866,105.80638155557887
3,44,569,Satellite6,2,4,3,52.05296473465994,98.47735407875044
3,45,1328,"Satellite1, Satellite5",4,3,3,45.09197642247043,83.56301602621255
3,46,2666,Satellite3,9,3,3,45.36967570912144,103.1663364235496
3,47,2332,Satellite5,3,5,6,7.334207000752505,116.48162931535236
3,48,3283,"Satellite7, Satellite4",10,4,5,50.42941606315843,109.65988779511957
3,49,2399,Satellite3,3,5,3,51.927764931941745,128.9491449312299
3,50,988,Satellite1,10,6,4,52.887368765130745,88.41858062155393
4,1,2624,Satellite5,9,3,6,5.331892696693933,78.72518960218967
4,2,422,Satellite2,9,5,6,19.447227335591556,75.50484911970103
4,3,2836,Satellite3,7,4,5,32.63868050665651,101.4709625156948
4,4,3172,Satellite3,7,5,3,46.504232231261376,77.76431139078939
4,5,875,"Satellite6, Satellite1",2,5,6,49.22731337032388,106.26337001797509
4,6,2193,Satellite5,1,5,4,4.496447554445968,111.52622295533469
4,7,3556,"Satellite7, Satellite4",3,5,3,43.56466513192863,120.04336922452026
4,8,2778,Satellite3,6,6,6,34.110328091456836,76.2509658848584
4,9,1911,Satellite5,6,3,4,28.404504582237358,83.83188396929981
4,10,285,Satellite2,9,3,6,20.503869132218885,120.05847468854083
4,11,1766,Satellite5,5,4,3,21.431501837619475,118.73315719945069
4,12,3039,Satellite3,3,5,3,52.33130817545484,94.68244853765543
4,13,1401,"Satellite6, Satellite1",8,4,6,16.529233695398894,99.84682656885674
4,14,659,Satellite6,7,3,4,36.18411324168649,115.62662503383336
4,15,1616,"Satellite1, Satellite5",4,6,3,38.40189629093785,100.90637045457812
4,16,1867,"Satellite1, Satellite5",1,4,5,9.43765171333931,113.10119341990591
4,17,1418,Satellite6,8,5,4,5.414602600807358,104.8608874034087
4,18,3196,Satellite4,10,3,6,48.473755745201466,125.34814839547109
4,19,2055,Satellite5,3,5,3,16.13464928505644,77.87363227581304
4,20,1128,"Satellite1, Satellite5",4,4,5,52.478047010959344,117.75794243402095
4,21,2349,Satellite5,6,4,6,9.074567252006203,105.33759020046674
4,22,1218,Satellite6,2,3,5,19.416777953558114,121.44411916851122
4,23,2039,Satellite5,7,4,4,22.721615776909672,112.09186685210491
4,24,1195,"Satellite6, Satellite1",8,3,3,39.1673706643643,100.57604533835423
4,25,2502,Satellite3,10,6,4,45.60434051323251,84.89633879941
4,26,3392,Satellite3,9,4,3,23.553580271773075,78.63025693026029
4,27,1823,Satellite5,3,5,6,38.57071056477218,117.27491444097373
4,28,2575,Satellite3,6,5,6,51.14499130058474,127.18172157352916
4,29,1060,Satellite6,6,5,6,29.93172588469223,118.70331666421288
4,30,1859,Satellite5,1,3,4,41.24350270577904,118.53334846941718
4,31,3089,Satellite3,8,3,4,36.137684033999406,77.64867752028572
4,32,3215,Satellite3,10,3,5,8.540445481892636,100.54126398004962
4,33,2975,Satellite3,8,3,6,33.909615743295475,91.29770663404821
4,34,1872,Satellite5,10,5,4,46.63647832459309,96.18429301922784
4,35,1257,"Satellite1, Satellite5",1,5,4,42.35348516191951,119.41543409599699
4,36,1269,Satellite1,8,5,3,19.68400003886237,77.51091770342025
4,37,1463,"Satellite6, Satellite1",2,5,3,7.03335468055332,84.5355265407251
4,38,2712,Satellite3,5,3,5,47.84915046096139,82.05954008392213
4,39,2554,Satellite3,9,3,5,49.70057298826017,112.16251767153317
4,40,1710,Satellite5,7,5,5,42.93617205220067,113.18241532368569
4,41,1123,Satellite6,2,6,3,18.320330583769387,102.4760355506801
4,42,2617,Satellite3,8,3,5,44.213766871900695,115.57604607834683
4,43,1815,Satellite5,6,5,5,46.88330874846583,112.03625748378798
4,44,2062,Satellite5,6,4,4,15.174920052045108,116.15000649303826
4,45,2724,Satellite5,7,3,4,3.7086708148423213,89.11175596906801
4,46,262,Satellite2,3,6,5,31.767273172956102,79.87504494454458
4,47,641,Satellite6,9,3,4,37.753203797175196,131.93197090020658
4,48,1894,Satellite5,4,5,3,14.2415517356035,113.44909671501372
4,49,2950,Satellite3,1,6,6,39.55969075213733,103.55020338813725
4,50,1519,Satellite5,2,4,3,47.52530171842001,118.79113235189355
5,1,2006,Satellite5,4,4,3,38.55562407829333,118.00221563044175
5,2,0,Satellite2,3,6,6,21.621628751128732,109.02413960912439
5,3,3384,Satellite3,3,4,5,5.334330566253795,100.26620162528923
5,4,2545,Satellite3,1,6,3,45.60434051323251,84.89633879941
5,5,1654,"Satellite6, Satellite1",6,4,6,8.241988372897255,104.61306004971685
5,6,1019,Satellite6,8,3,6,16.814290160446035,103.07966901417018
5,7,1204,"Satellite1, Satellite5",3,5,5,52.478047010959344,117.75794243402095
5,8,1098,"Satellite1, Satellite5",2,6,3,49.98657848633648,129.30529606464836
5,9,530,Satellite2,10,4,5,16.433737581712187,95.53082154336957
5,10,464,Satellite6,1,3,4,50.642121229131845,113.03875128188953
5,11,811,Satellite6,9,6,5,26.513145251402285,99.40602538739068
5,12,3258,Satellite3,2,5,6,24.058905204299933,100.25156837268959
5,13,3255,"Satellite7, Satellite4",4,5,5,47.496057622197036,123.56252006488073
5,14,369,Satellite2,5,6,5,15.211981186992038,102.78932426503793
5,15,3302,Satellite3,7,5,6,24.76700630346388,100.40199398628977
5,16,3446,Satellite3,7,6,4,10.77120020591487,101.23786592547046
5,17,315,Satellite2,9,5,6,35.42955088801913,94.61739740487063
5,18,42,Satellite2,4,5,6,37.50983910162462,94.58579091267625
5,19,2648,Satellite3,2,6,3,35.965954319942504,98.13481985489841
5,20,884,Satellite6,8,3,4,38.1007394390773,132.16264875180963
5,21,1614,"Satellite6, Satellite1",8,5,4,9.181334620759483,101.41201098936612
5,22,785,Satellite2,2,3,6,6.771272028399003,84.40205463712691
5,23,723,Satellite6,8,6,3,38.48021052671986,109.8327592925986
5,24,1284,"Satellite6, Satellite1",4,3,6,27.29390362042239,121.87260409778018
5,25,1501,"Satellite6, Satellite1",7,5,3,7.440558531336341,79.99699541620393
5,26,1971,Satellite5,6,4,3,22.721615776909672,112.09186685210491
5,27,1538,"Satellite1, Satellite5",8,3,4,30.953579408748347,103.88590457513254
5,28,965,"Satellite6, Satellite1",1,4,6,31.36846346840694,111.02206898666668
5,29,2390,Satellite5,1,6,3,17.56937003764362,85.6988226243727
5,30,2860,Satellite3,1,4,3,51.4309492599014,121.69439006661267
5,31,1553,"Satellite1, Satellite5",9,6,4,30.717227813427943,87.62405379447927
5,32,3489,Satellite7,3,5,3,46.540764782843624,105.6159160334354
5,33,3402,Satellite3,3,6,6,14.248423513686484,93.25889979528733
5,34,3055,Satellite3,3,5,4,16.65260757920791,91.86233670599816
5,35,110,Satellite2,10,5,4,29.78980131317463,89.10512542987304
5,36,838,Satellite6,1,4,6,37.88001692630517,103.07408329906664
5,37,291,Satellite2,9,4,5,28.130755144258526,87.74413985772011
5,38,2406,Satellite5,10,6,3,7.334207000752505,116.48162931535236
5,39,3534,Satellite7,6,5,3,43.327703975213744,96.8711124942972
5,40,2127,Satellite5,8,5,6,23.267751181991223,107.23776666786144
5,41,3269,Satellite3,9,3,5,23.60256173405413,82.22118194833963
5,42,3522,Satellite3,7,4,5,26.869199593838868,77.47677831410287
5,43,3499,Satellite7,9,5,4,42.863636074734224,106.02959243793995
5,44,408,Satellite2,2,3,4,3.1164384098878757,89.69815591063507
5,45,2721,Satellite3,6,6,4,45.35507914001554,91.97094858893735
5,46,2745,Satellite3,8,3,5,46.711301542577445,90.87737074713174
5,47,3271,Satellite3,2,3,4,28.71549007594977,105.39032333576726
5,48,57,Satellite2,9,5,3,20.04862941453601,109.89238759656848
5,49,543,Satellite2,5,6,3,20.234408848265918,84.5433750130172
5,50,1909,"Satellite1, Satellite5",2,5,6,21.41855995577942,91.18688108264982
6,1,1741,Satellite1,10,4,5,9.40223546556296,80.51907548559802
6,2,2971,Satellite3,10,3,6,34.1127624964755,106.71580072057837
6,3,3398,Satellite3,6,6,4,40.770530913774344,77.26454447181533
6,4,1386,"Satellite6, Satellite1",10,4,5,16.529233695398894,99.84682656885674
6,5,1658,Satellite5,1,6,3,34.17810945744114,130.2593539880246
6,6,600,Satellite6,9,5,4,37.753203797175196,131.93197090020658
6,7,1859,Satellite5,5,6,4,41.159541438639195,83.33150678384916
6,8,3054,Satellite3,9,5,5,49.11851156718293,83.57254189685665
6,9,2157,Satellite5,10,4,3,16.117187649486596,79.17454184513518
6,10,3348,Satellite3,1,4,5,28.89455416027111,76.48958305741583
6,11,1225,Satellite6,5,4,6,19.416777953558114,121.44411916851122
6,12,3090,Satellite3,2,4,3,16.65260757920791,91.86233670599816
6,13,0,Satellite2,6,4,5,41.50977257777138,102.75157699588448
6,14,1226,"Satellite6, Satellite1",10,5,6,18.715992711399487,98.78413705297534
6,15,2108,"Satellite1, Satellite5",6,4,6,3.2237028913027075,79.29288184857177
6,16,3366,Satellite3,5,5,3,6.647536479725499,89.48295307909729
6,17,114,Satellite2,3,5,4,50.24075277683962,112.08351814816666
6,18,877,Satellite6,3,3,6,37.88001692630517,103.07408329906664
6,19,2001,Satellite5,1,4,3,28.404504582237358,83.83188396929981
6,20,942,"Satellite6, Satellite1",7,6,6,40.9599167626239,94.84524966340709
6,21,3479,Satellite4,9,5,3,35.35194518593784,120.27194600394887
6,22,2107,Satellite5,10,3,6,11.231936048250743,106.88036266726075
6,23,3131,Satellite3,5,6,5,13.04695582584984,79.50188089494165
6,24,1913,Satellite5,10,5,4,15.100430234055203,124.70872098026862
6,25,1187,Satellite1,3,3,5,44.101294730795345,89.90193588934558
6,26,2970,Satellite3,9,6,6,21.54711795730722,93.2138316499408
6,27,75,Satellite2,9,3,4,35.79760296069739,131.01672513512597
6,28,1325,"Satellite6, Satellite1",5,4,4,23.612728141812546,101.5876481624385
6,29,498,Satellite6,5,5,3,43.25950765400294,117.96096532215947
6,30,2843,Satellite3,6,5,5,48.53323865290864,96.50941772590384
6,31,1034,"Satellite6, Satellite1",7,6,5,31.36846346840694,111.02206898666668
6,32,1240,"Satellite6, Satellite1",2,5,5,38.184145758361176,117.66443640475609
6,33,161,Satellite2,7,6,4,43.23019900272604,123.84179381432998
6,34,2841,Satellite3,9,5,3,51.4309492599014,121.69439006661267
6,35,1973,Satellite5,5,3,3,21.830747847040225,83.11743250398595
6,36,64,Satellite2,4,5,6,41.054117476919416,99.39577673679157
6,37,1511,"Satellite6, Satellite1",6,4,4,9.181334620759483,101.41201098936612
6,38,1892,Satellite5,7,3,5,48.10326556766132,117.77946798144512
6,39,1464,"Satellite6, Satellite1",2,6,4,14.022756586539579,111.31383670805776
6,40,1189,Satellite6,5,3,6,21.758621449497674,127.36638586510819
6,41,1638,Satellite1,5,5,6,19.982310407992152,81.4079624236343
6,42,2512,Satellite3,1,6,6,44.848503656723125,109.07280721307674
6,43,1564,Satellite1,9,3,3,13.477193884901325,77.11745820354608
6,44,1303,"Satellite1, Satellite5",2,4,3,47.05060425766504,92.89280766758102
6,45,1836,Satellite5,10,4,3,30.94113653913972,124.42015062345916
6,46,658,Satellite6,7,5,5,35.312855033113664,114.76174449861279
6,47,1141,Satellite6,9,3,5,14.88657718540101,124.4084177742098
6,48,1447,"Satellite6, Satellite1",2,5,3,5.471850644719193,99.41882899168056
6,49,1483,"Satellite6, Satellite1",8,6,6,6.889088317711598,87.8167295520592
6,50,2371,Satellite5,1,6,6,13.696260085982868,80.19672804317626
7,1,417,Satellite6,10,5,6,45.42039104706018,105.04827687244291
7,2,1627,"Satellite1, Satellite5",8,3,4,43.04537199397164,86.83549383405304
7,3,1318,Satellite6,1,5,6,13.79048661657993,126.665563186628
7,4,1609,Satellite5,2,5,3,40.1987908149523,75.01432540718181
7,5,1406,"Satellite6, Satellite1",1,3,6,12.301577173436959,112.92536553515356
7,6,3085,Satellite3,5,3,5,26.8894223283315,105.29275646402083
7,7,658,Satellite6,6,4,6,38.18397041923866,105.80638155557887
7,8,794,"Satellite6, Satellite1",2,5,3,48.31674247328403,78.25799445471633
7,9,606,Satellite2,3,5,4,4.287970066148969,107.66471814725605
7,10,2274,Satellite5,8,6,3,12.826314907213657,101.47345274751564
7,11,3283,Satellite3,10,3,5,28.71549007594977,105.39032333576726
7,12,3520,Satellite7,6,4,4,43.327703975213744,96.8711124942972
7,13,435,Satellite2,6,3,4,28.894621099172966,107.14950846025803
7,14,3063,Satellite3,4,4,6,37.393429150995985,94.16759155570358
7,15,601,Satellite2,7,3,3,22.868376020713008,86.7020482146599
7,16,1668,"Satellite1, Satellite5",3,3,5,25.346650087643248,102.38388036459143
7,17,1145,Satellite6,10,6,5,19.416777953558114,121.44411916851122
7,18,1444,"Satellite6, Satellite1",10,5,5,16.46532507534817,89.0576914897235
7,19,1074,Satellite6,7,6,6,29.93172588469223,118.70331666421288
7,20,402,Satellite2,4,5,3,37.02882867622658,91.60325545028083
7,21,2304,Satellite5,9,3,3,26.666535221893355,90.99836822631076
7,22,3067,Satellite3,8,6,6,44.69732931929872,74.35397464664707
7,23,1431,"Satellite1, Satellite5",6,6,4,50.74493228397898,96.68465623831278
7,24,363,Satellite2,4,4,5,10.226915061066396,116.28134815683202
7,25,52,Satellite2,4,6,5,14.7410350872027,107.29550614975167
7,26,3335,Satellite7,9,4,4,40.43829183802648,102.46826041816882
7,27,3302,Satellite3,2,3,4,24.76700630346388,100.40199398628977
7,28,1639,Satellite1,10,4,4,17.84751244606865,75.60412921105879
7,29,1189,"Satellite6, Satellite1",5,4,4,44.57588125509788,91.01783854152653
7,30,2684,Satellite3,9,3,6,46.66291802504062,127.95721453105384
7,31,2882,Satellite3,7,4,6,51.288730098820245,77.00361184583834
7,32,1113,"Satellite6, Satellite1",7,6,6,34.57484061937866,97.98282557959574
7,33,3429,Satellite7,5,3,5,46.091274752095075,96.97416408941898
7,34,2123,Satellite5,5,3,4,23.50632949148003,84.26601694772542
7,35,2837,Satellite3,4,5,4,30.10285609990315,112.9974734596846
7,36,2606,Satellite3,5,4,6,46.349518236501325,118.71224301187686
7,37,2334,Satellite5,8,6,6,11.59754722793249,115.79344590952385
7,38,1620,Satellite1,9,6,3,13.477193884901325,77.11745820354608
7,39,2097,Satellite5,1,6,3,29.21342510838225,95.16568687298255
7,40,569,Satellite6,1,3,6,46.087684562884746,89.11235134469698
7,41,2577,Satellite5,5,6,4,3.1339993548824747,85.04585842611982
7,42,921,Satellite6,5,3,6,23.293332619208226,95.98231819687639
7,43,1642,"Satellite6, Satellite1",9,6,4,16.036340033728656,109.3954140862518
7,44,2524,Satellite5,9,4,6,17.490189727953577,90.95322611266405
7,45,1760,Satellite5,4,3,5,49.80665959598211,109.87607154282273
7,46,421,Satellite2,4,5,5,18.985014172751207,119.90048080607784
7,47,676,Satellite6,4,3,4,45.75735044931433,131.2703040862387
7,48,1384,"Satellite1, Satellite5",2,6,3,42.350799394883026,96.60736630203462
7,49,2532,Satellite3,10,6,4,49.70057298826017,112.16251767153317
7,50,272,Satellite2,9,3,3,29.277241770264,110.33729326354339
8,1,1660,"Satellite1, Satellite5",3,3,5,25.31945134475513,97.17022561638206
8,2,1303,Satellite6,6,5,5,19.21299851521173,123.66671390178026
8,3,3218,Satellite3,1,6,4,8.540445481892636,100.54126398004962
8,4,418,Satellite2,7,4,6,8.227282717810706,76.93439282064791
8,5,1446,"Satellite1, Satellite5",5,6,3,33.22428677247797,100.21302709438059
8,6,1036,"Satellite6, Satellite1",9,4,3,32.17746104001727,98.25334252365545
8,7,974,Satellite6,4,5,4,26.598379701797732,105.7174306809687
8,8,1681,Satellite5,5,5,5,28.034511090434187,112.76549799847905
8,9,672,Satellite6,7,6,4,37.59355076388574,109.25915408290888
8,10,765,Satellite2,10,3,3,6.771272028399003,84.40205463712691
8,11,223,Satellite2,5,6,6,33.00579794303548,98.16587648879806
8,12,37,Satellite2,5,3,4,31.612614577534924,93.28072835498182
8,13,2203,Satellite5,8,3,6,4.496447554445968,111.52622295533469
8,14,1765,Satellite5,4,4,5,21.431501837619475,118.73315719945069
8,15,3218,Satellite3,10,3,3,19.57375603770479,109.36195594337136
8,16,3492,Satellite7,1,3,4,50.09852794465116,107.12448742001641
8,17,3219,Satellite3,9,3,5,13.987651659361175,81.23281923111075
8,18,1145,"Satellite1, Satellite5",3,4,5,49.09838955512296,121.40214873646582
8,19,3600,Satellite7,10,4,3,43.327703975213744,96.8711124942972
8,20,939,Satellite6,5,4,3,28.360477222189047,87.26009962742182
8,21,1844,Satellite5,4,5,6,42.13084097050012,106.14410030595717
8,22,1577,Satellite5,6,6,3,51.40641433979871,74.75601866037553
8,23,1485,Satellite6,6,5,6,10.252946884999966,114.1620108596768
8,24,3383,Satellite3,7,5,4,21.24945420584008,100.50847761139448
8,25,2458,Satellite5,6,6,3,13.171128435238241,96.71745894342214
8,26,1985,Satellite5,9,6,5,43.24660013919754,110.48992110173268
8,27,230,Satellite2,3,3,5,6.725273020350417,76.26263680493798
8,28,674,Satellite6,5,4,6,44.623163218723924,108.40578928526938
8,29,2080,Satellite5,4,3,4,34.007522605518105,93.39415667516104
8,30,3178,Satellite4,3,3,3,43.88900507946952,130.52355991833068
8,31,1408,"Satellite6, Satellite1",7,6,5,12.301577173436959,112.92536553515356
8,32,344,Satellite2,8,3,4,37.89666622675377,90.4002633025031
8,33,1392,Satellite6,1,3,5,3.776899025478145,125.60338154904818
8,34,2819,Satellite3,8,6,4,48.53323865290864,96.50941772590384
8,35,1864,Satellite5,5,3,6,50.4945630737697,80.89055803774035
