batch_id,task_id,latitude,longitude,arrival_time,observation_duration,profit,memory_usage
1,76,14.88657718540101,124.4084177742098,1155,6,5,10
1,77,36.807508743231615,92.46472102847696,3064,8,8,8
1,78,40.76572283597181,76.09727066428744,802,11,15,6
1,79,23.658447939179027,104.50617525450384,869,11,14,8
1,80,41.286147236331956,131.74672665473645,262,11,15,8
1,81,20.640834808902845,77.91115678580226,2513,13,14,10
1,82,11.7834622452718,106.87905445230967,744,7,14,10
1,83,32.78530106906881,81.13713967017262,2516,13,6,13
1,84,13.04695582584984,79.50188089494165,3085,15,12,12
1,85,8.20263339882715,100.9841593460299,3432,15,5,12
1,86,46.087684562884746,89.11235134469698,605,14,11,7
1,87,22.87015855482272,99.23904067880879,2929,7,13,12
1,88,39.48563843588546,75.48768188072376,815,8,6,13
1,89,47.77335396508132,74.03783526051423,1776,14,6,14
1,90,37.915901790831036,113.55737434093425,1267,11,10,8
1,91,27.906771213521566,81.46120522407669,2894,11,8,10
1,92,36.41560401921516,82.00182324531002,1593,13,7,13
1,93,31.864746409934856,106.07764651202875,537,13,5,10
1,94,40.181802204750866,95.65685272735178,2796,14,8,5
1,95,21.42645120110215,88.07352207616286,806,7,6,12
1,96,48.2626505695417,126.81543166885879,1675,6,12,15
1,97,31.250072847730817,120.67530667644772,2939,8,7,14
1,98,18.100447686772462,125.37002485922969,2146,9,8,13
1,99,47.862958445360135,122.68045570698291,2260,15,11,12
1,100,45.727108552707925,86.92516588460401,570,6,10,11
1,101,19.850429176893662,83.78423727412991,2808,5,9,15
1,102,5.3277868146582,101.32839460785223,3114,10,9,9
1,103,9.042026624913715,102.45026855724284,3002,15,14,9
1,104,25.698407289987788,118.19134915043556,706,12,14,15
1,105,15.12240714778069,101.38177513851568,2716,6,8,13
1,106,18.145517812067705,132.42782677038065,3099,12,14,5
1,107,18.921713329358067,85.56111972293029,19,11,11,7
1,108,15.138882318474714,102.52092888856093,2565,10,9,15
1,109,35.42955088801913,94.61739740487063,278,7,14,9
1,110,8.241988372897255,104.61306004971685,1666,6,7,13
1,111,13.141107798538867,127.54085715861365,2175,9,11,8
1,112,42.863636074734224,106.02959243793995,3524,7,14,14
1,113,11.35369871885242,94.12524789670147,441,9,14,15
1,114,25.878316895761348,97.49591040055152,3540,9,15,10
1,115,36.28714181213,113.643645708261,857,6,15,13
1,116,40.76502048031003,76.1083927559214,2353,15,12,10
1,117,15.061252197032562,84.91712162213202,2439,10,7,12
1,118,14.514692931404124,100.8088974567082,974,5,6,11
1,119,33.79692744142566,118.39592403756892,1527,7,15,9
1,120,9.337514129988003,124.01128121514907,57,15,12,12
1,121,24.047215176985873,102.46986449885446,2093,5,15,10
1,122,26.666535221893355,90.99836822631076,2294,13,8,7
1,123,50.166636721139746,132.0963621030838,3195,10,15,13
1,124,41.32752921641329,90.65877687360573,2136,12,11,10
1,125,3.0821725463643066,122.5454611957257,783,8,11,9
1,126,9.418902057465836,113.16288783178527,1332,10,8,15
1,127,42.93617205220067,113.18241532368569,1676,14,5,11
1,128,27.658556949995635,131.8284902854901,1236,7,12,6
1,129,21.758621449497674,127.36638586510819,1227,15,15,7
1,130,35.215178948314666,86.16979208604592,3157,9,8,10
1,131,36.924191348197716,126.54850523267228,134,8,15,8
1,132,30.94113653913972,124.42015062345916,1777,5,12,15
1,133,5.476017566010075,117.35078866007126,504,9,12,11
1,134,51.71466046056707,132.34042966602453,2114,14,8,12
1,135,36.68415330807884,75.82743494756258,1600,14,6,5
1,136,50.5118600028529,103.75265486030976,2946,10,15,5
1,137,23.267751181991223,107.23776666786144,2107,9,14,8
1,138,51.6633968529591,128.8429536479932,853,11,9,12
1,139,4.465427783711826,122.43587771105251,237,15,9,6
1,140,41.53935570742552,107.15200125295624,143,12,8,15
1,141,24.42627937727059,99.72999658663551,302,7,10,5
1,142,46.07921873324534,123.333162529187,279,8,6,8
1,143,35.97290467319296,123.83528057284775,1708,10,12,15
1,144,9.592551125679009,120.55689372332758,1775,5,8,9
1,145,51.07628172227806,112.30252013448793,2902,11,13,11
1,146,39.51151947503008,80.98729248653653,326,11,12,11
1,147,21.621628751128732,109.02413960912439,14,5,12,14
1,148,29.16063800164407,84.6200235751453,2677,7,5,14
1,149,16.647230697631606,114.93320067235618,2126,5,13,13
1,150,39.1673706643643,100.57604533835423,1204,14,9,5
1,151,15.100430234055203,124.70872098026862,1963,7,7,6
1,152,48.31674247328403,78.25799445471633,828,14,15,11
1,153,16.65260757920791,91.86233670599816,3081,7,6,12
1,154,23.612728141812546,101.5876481624385,1382,12,7,10
1,155,12.205150197578543,128.7777761425857,1412,7,9,8
1,156,13.763072663288314,112.41602931637385,1360,5,7,6
1,157,47.496057622197036,123.56252006488073,3244,6,14,13
1,158,43.11154512154359,124.99380774478726,931,6,12,5
1,159,8.649997611893632,106.20306064740376,325,5,9,9
1,160,3.1164384098878757,89.69815591063507,359,14,14,13
1,161,21.254466029043275,89.0532441663261,1763,10,11,10
1,162,14.974929588471078,97.9863589293207,1935,11,13,15
1,163,11.196599055503102,130.43494356428204,1214,14,12,10
1,164,9.816356066288431,131.11383054586574,1354,6,12,5
1,165,14.663872299078475,130.53348815604033,1562,5,14,10
1,166,52.651886543637794,81.33429400559221,2339,12,10,6
1,167,16.13464928505644,77.87363227581304,2092,14,14,7
1,168,37.77041394407445,109.66265817628639,616,7,10,9
1,169,34.503222933384045,90.86049957243446,3503,13,11,7
1,170,12.64820007453544,119.7756723069435,822,10,12,11
1,171,41.58336719125681,77.41885344006675,1510,9,11,11
1,172,14.568121523798142,108.85539997616988,405,12,7,6
1,173,28.360477222189047,87.26009962742182,928,10,6,8
1,174,42.937420308146045,75.97586772503954,182,6,11,15
1,175,43.23019900272604,123.84179381432998,133,7,15,5
1,176,9.605334011901792,131.15479304258722,1647,15,5,7
1,177,16.98582086805171,93.48483648341386,3551,11,15,15
1,178,13.987651659361175,81.23281923111075,3257,10,11,9
1,179,19.21299851521173,123.66671390178026,1307,13,6,11
1,180,28.152702839705928,90.80902164300453,94,13,14,6
1,181,43.18920560240214,76.78238060458159,2039,6,7,15
1,182,37.94588087924862,77.17198959897388,921,9,14,12
1,183,32.66000482146085,79.79672343512169,2016,15,8,15
1,184,23.885899921685773,91.26335596779893,1451,5,9,7
1,185,17.61206963583713,123.61943730601809,3050,15,10,14
1,186,33.22428677247797,100.21302709438059,1480,5,6,9
1,187,19.62660187910155,94.60377199818771,2124,8,14,11
1,188,24.696544161070957,119.17896259063373,2796,5,6,7
1,189,20.666672417485508,77.50582060864681,3155,10,15,12
1,190,6.725273020350417,76.26263680493798,258,15,7,10
1,191,9.319678869232021,83.70616766407413,2700,11,14,10
1,192,11.333807473940608,83.61523017440709,23,13,15,8
1,193,22.426029142182248,110.70050809723925,1346,6,14,10
1,194,20.148721394880738,118.44551544978165,2795,11,5,8
1,195,14.008564947391141,82.84246937096795,53,12,15,15
1,196,50.24075277683962,112.08351814816666,149,12,8,8
1,197,40.60927281339784,116.50390793220902,235,13,12,9
1,198,12.920764414734595,122.88396860601533,855,9,7,11
1,199,52.98679522259938,110.00880275778226,180,10,7,13
1,200,31.94426805861916,130.5627276727596,577,9,14,15
1,201,9.892341124123291,83.49350039667573,2416,5,6,7
1,202,3.106178125084211,119.30781925023446,931,12,12,14
1,203,7.03335468055332,84.5355265407251,1447,5,5,11
1,204,30.9253337190822,86.30818158893643,1139,7,9,8
1,205,21.58258864506669,121.63508383615313,2151,11,12,7
1,206,45.36967570912144,103.1663364235496,2652,6,9,5
1,207,30.94602247149606,111.07334271277455,1493,14,6,7
1,208,6.565308046265575,77.86337552749252,1733,9,5,15
1,209,14.070754207396721,125.60544388925419,820,13,9,8
1,210,30.831322483692432,131.06740767043382,672,13,13,11
1,211,28.719241990511172,91.86288313567077,3516,5,10,14
1,212,4.230375390043398,126.2299971304316,2247,7,8,15
1,213,17.490189727953577,90.95322611266405,2488,7,7,14
1,214,36.18411324168649,115.62662503383336,641,7,10,14
1,215,24.78471218657968,90.81389214132608,117,5,8,5
1,216,18.985014172751207,119.90048080607784,405,7,6,9
1,217,43.25950765400294,117.96096532215947,535,12,10,8
1,218,24.991450133422198,123.25601073412284,2877,7,12,6
1,219,26.447339852433636,105.19720391124497,3591,8,8,9
1,220,15.174920052045108,116.15000649303826,2057,8,5,9
1,221,49.392144885667534,93.38330010506971,3582,11,15,11
1,222,35.35194518593784,120.27194600394887,3488,11,12,13
1,223,38.05364337386759,115.79626201265441,2141,6,11,11
1,224,18.381670514964483,100.76170412887132,3579,13,15,13
1,225,44.57588125509788,91.01783854152653,1145,15,8,14
1,226,3.4716933819813973,110.42468767781601,1001,11,12,9
1,227,24.867161156328702,114.8532902539502,2503,10,10,15
1,228,47.85449131951654,114.25041847185369,1282,6,12,6
1,229,27.023874860874965,80.7004049810678,923,6,6,15
1,230,13.689253532879961,119.11470195648761,3466,10,14,14
1,231,30.71429358028683,89.75885452563459,690,11,10,8
1,232,41.39915597766748,83.5809362382839,220,11,15,5
1,233,49.090830241054164,124.03841218262794,2218,14,10,5
1,234,7.49637218688948,107.38502804411729,2079,5,12,11
1,235,31.36846346840694,111.02206898666668,1022,14,9,15
1,236,34.05868050367776,109.39183505632866,382,9,12,15
1,237,24.591362798647758,122.80831255506368,2212,13,15,12
1,238,29.277241770264,110.33729326354339,260,12,12,8
1,239,25.63506217933567,115.60593194888253,978,7,6,10
1,240,41.04490871417687,98.85033940882208,996,12,6,7
1,241,43.327703975213744,96.8711124942972,3574,10,8,15
1,242,19.983636111680745,86.02070630032257,1749,15,12,13
1,243,35.71278891884751,82.71321785977975,3189,12,13,11
1,244,35.915102593586504,115.89657035937188,2667,9,6,12
1,245,14.033210036318952,106.33097941897346,733,12,10,14
1,246,6.77249287242849,126.13345815275335,3386,11,9,11
1,247,21.830747847040225,83.11743250398595,2027,14,15,5
1,248,51.288730098820245,77.00361184583834,2850,5,12,5
1,249,24.84177713421646,81.1798711330076,3395,12,6,12
1,250,40.082481685340476,82.10116872706745,3268,13,14,11
1,251,11.180333997928141,99.92446237996407,3263,14,12,12
1,252,43.4647336020055,93.03017957842398,1695,6,14,15
1,253,15.5832158450914,120.2030431156324,174,7,6,15
1,254,46.66291802504062,127.95721453105384,2724,6,12,9
1,255,34.007522605518105,93.39415667516104,2088,7,12,9
1,256,9.170221648493595,77.22791751119871,1899,10,7,6
1,257,13.171128435238241,96.71745894342214,2486,15,12,12
1,258,12.883172962568626,77.8890253782967,1351,6,8,10
1,259,30.579411131741022,76.67552271739989,1580,14,15,7
1,260,19.398822470287293,112.96335673345808,650,5,5,5
1,261,34.1127624964755,106.71580072057837,3006,5,11,7
1,262,22.617863639566867,126.49973576239165,3566,14,9,13
1,263,48.73262715533218,123.98869140996936,2385,6,7,11
1,264,13.741775962615534,76.99431831498995,2322,5,5,8
1,265,12.336370283935718,117.10273394851532,958,6,9,11
1,266,50.17360096807914,113.26762837734847,1989,9,15,8
1,267,52.1903403425399,114.97805811652401,55,5,10,6
1,268,28.209920405294916,105.30259208191295,2411,14,8,10
1,269,19.417647530768214,130.26091611742345,587,14,10,10
1,270,41.034689855037776,124.1903227641191,2234,6,6,5
1,271,33.4363450797484,79.6626677938629,1517,11,5,14
1,272,46.11866505199248,107.3736616427494,910,15,9,14
1,273,21.53824470374689,115.97019131551602,2137,13,11,8
1,274,49.87847224407874,130.10072918164423,2352,8,7,14
1,275,25.870270801573835,84.95528751751897,2501,7,9,13
1,276,32.667496349097256,101.80806003034611,2357,15,13,7
1,277,48.5526398614701,83.21574222456148,2340,10,15,5
1,278,20.52616108733821,123.14614984514432,406,14,11,15
1,279,45.20032797960271,74.99483798996593,847,9,10,13
1,280,13.279139088323863,103.67501460465294,2070,9,15,5
1,281,23.7325542321844,121.49231245677424,3469,7,12,11
1,282,5.280956515720279,105.80459909709619,1937,9,13,11
1,283,44.477912662543524,99.73664775971592,3046,14,8,8
1,284,37.88001692630517,103.07408329906664,857,9,12,7
1,285,28.19159298125614,108.86928876328204,2529,8,8,13
1,286,46.398473990958166,78.72109200880374,3379,15,13,6
1,287,18.690529646327526,127.76723702537383,2766,6,8,12
1,288,39.96527967623883,125.57955100099689,2171,11,15,12
1,289,37.568157408947656,99.5218976154625,719,7,6,15
1,290,46.64431346865805,84.82151901015001,673,7,9,9
1,291,6.347023126751846,119.8958168198605,3448,10,15,9
1,292,37.59355076388574,109.25915408290888,722,9,8,9
1,293,15.148987434974861,117.54763375508989,2691,15,7,8
1,294,31.885134226396115,116.96688184948152,2244,5,13,14
1,295,16.023235848184974,113.52988714857517,2668,11,11,6
1,296,7.893520053383154,92.91132824680153,3214,14,14,14
1,297,26.16776169673247,116.92540449921688,2262,6,6,10
1,298,32.706869207077915,81.28555193273381,2162,13,11,8
1,299,26.255339567313964,76.68796179661759,2271,5,15,5
1,300,30.612589581813502,129.10290120895021,2685,12,14,15
1,301,38.55562407829333,118.00221563044175,1977,12,9,8
1,302,8.122892711383741,106.75183155635483,136,14,11,5
1,303,32.17746104001727,98.25334252365545,1046,5,12,10
1,304,16.83885485201376,80.43796395704202,3104,11,14,11
1,305,6.700014477428171,118.72529049915957,3525,8,9,11
1,306,11.907336163350232,92.55267461528943,1836,8,6,15
1,307,30.387366647398242,83.15229423287263,2665,12,15,13
1,308,6.230145377261579,124.51684390874743,272,9,7,15
1,309,10.223349655728462,111.26018136858974,2053,12,13,7
1,310,41.276093787544546,120.22664527830386,2327,9,11,7
1,311,45.92740934661059,75.7600008138692,287,11,15,7
1,312,35.965954319942504,98.13481985489841,2697,11,5,5
1,313,48.61817917687217,125.38054609725438,2177,13,5,9
1,314,31.464623921710857,124.87820705290633,2094,14,8,9
1,315,38.81411819723695,85.64327478061489,2246,15,13,9
1,316,39.962846505538806,115.33262302602812,2393,8,13,6
1,317,24.737053944095162,127.68196121021715,3310,13,6,10
1,318,29.191051357237207,83.47522694649672,2088,7,5,12
1,319,21.511102918762283,129.78592095710957,2622,8,9,5
1,320,41.52340243021413,99.11538574221348,2407,10,14,12
1,321,8.227282717810706,76.93439282064791,444,9,11,7
1,322,34.071350993598166,108.80107276668855,1138,9,8,14
1,323,5.414602600807358,104.8608874034087,1382,11,7,13
1,324,7.687434179249244,111.94770518202574,2648,7,15,15
1,325,31.850886283819264,132.76427606566833,1572,11,14,13
1,326,27.43234327821495,106.03501394893536,1597,6,14,12
1,327,38.45285601280665,130.76415957608003,7,7,14,14
1,328,19.416777953558114,121.44411916851122,1168,6,5,11
1,329,21.787565347473716,124.94508781335045,1639,8,12,12
1,330,26.531185982473712,120.44078820175915,2752,13,9,6
1,331,45.09197642247043,83.56301602621255,1297,14,11,7
1,332,19.57375603770479,109.36195594337136,3219,14,9,5
1,333,12.826314907213657,101.47345274751564,2307,12,8,13
1,334,14.248423513686484,93.25889979528733,3442,13,14,15
1,335,12.882839865831873,95.87220997324778,2739,9,12,6
1,336,3.181352335732865,105.1178368417423,2710,7,14,10
1,337,20.503869132218885,120.05847468854083,280,11,6,12
1,338,49.50347140117791,99.79560862661019,3511,10,10,9
1,339,48.473755745201466,125.34814839547109,3201,15,14,13
1,340,32.213235178507226,112.19168535901701,2609,9,13,11
1,341,4.496447554445968,111.52622295533469,2148,8,9,12
1,342,8.21253656500722,100.95307885297571,1210,10,9,5
1,343,28.625599179169654,118.92806033085307,3520,5,15,8
1,344,22.868376020713008,86.7020482146599,569,13,13,14
1,345,45.60434051323251,84.89633879941,2556,12,8,7
1,346,10.733268320452252,130.9767067979083,1942,8,10,14
1,347,52.7473389463521,81.1622480155875,2795,9,15,9
1,348,36.52896501488004,127.94095370533185,2026,7,10,12
1,349,10.77120020591487,101.23786592547046,3482,8,13,12
1,350,21.408726757614296,130.88661557347092,2193,7,10,9
1,351,16.94725257757593,85.73124903271149,1520,14,14,5
1,352,23.541189968800577,112.09960553128658,443,13,12,8
1,353,16.706581151242464,123.0031233539815,972,14,7,13
1,354,28.894621099172966,107.14950846025803,420,9,15,9
1,355,24.670117279918866,94.0564397423563,3006,5,11,8
1,356,14.2415517356035,113.44909671501372,1910,14,8,5
1,357,7.440558531336341,79.99699541620393,1559,10,9,12
1,358,23.553580271773075,78.63025693026029,3423,7,11,11
1,359,50.000753410065144,104.16041390963053,2721,12,13,12
1,360,36.289925865292815,78.21469242922194,1938,9,14,6
1,361,43.9763056435173,97.94369894705126,1016,15,12,9
1,362,8.12127866709874,130.75023769518174,1154,6,12,12
1,363,48.985658954641934,76.8243665173646,1406,11,5,7
1,364,40.3461705492944,77.9486374062602,225,6,9,5
1,365,10.184431253486473,100.85497225949652,3559,6,12,14
1,366,48.47034982968239,83.56580929940252,2969,6,13,11
1,367,6.647536479725499,89.48295307909729,3339,11,13,6
1,368,42.25244093787608,76.08573700695847,412,9,9,7
1,369,46.474768859351705,128.29482051352335,211,5,8,9
1,370,46.091274752095075,96.97416408941898,3383,7,11,14
1,371,30.48333608483428,87.65144185614075,2572,7,7,8
1,372,7.508670427569783,99.30286055669852,903,10,6,5
1,373,41.978262477621264,80.0051619855273,1027,12,7,9
1,374,45.42039104706018,105.04827687244291,476,12,9,14
1,375,38.27214108585204,89.2800148604651,2495,13,6,9
1,376,49.09838955512296,121.40214873646582,1142,10,8,8
1,377,8.050083468029559,126.9746862081666,1334,13,13,10
1,378,3.6002069400436847,101.50230003611622,3595,6,6,11
1,379,11.417393119505379,129.21087163330805,1585,14,14,6
1,380,16.117187649486596,79.17454184513518,2155,8,14,9
1,381,15.88466220770924,94.57223896663402,991,14,13,5
1,382,12.188081517834396,82.69349819662668,2229,15,11,13
1,383,9.761994936411568,131.01220076759665,1120,7,8,6
1,384,16.46532507534817,89.0576914897235,1438,15,6,7
1,385,10.321771316918058,124.33328059830424,57,10,12,14
1,386,46.220623051853266,112.71195712278362,1421,8,11,10
1,387,41.725466920125015,87.66250692857227,1642,13,9,12
1,388,51.3850949049656,92.6070821517394,2205,7,6,11
1,389,51.231544118183194,97.24999028843689,3478,11,11,13
1,390,50.05288501064221,102.6734238563974,324,9,14,6
1,391,25.791120962675336,127.45611179206801,2783,10,11,14
1,392,49.32708857491489,79.86744941975311,535,9,6,14
1,393,10.00984218021813,97.87012841374926,2033,7,9,7
1,394,19.412153622053737,90.32185904428685,2491,11,14,6
1,395,8.206655673180993,125.61819031463935,2890,11,5,9
1,396,34.36873530549599,78.29566009731928,2579,13,15,11
1,397,51.20650734200599,106.06093772078151,2894,9,14,11
1,398,10.859345908482412,74.48046158108018,3544,13,15,5
1,399,25.958625531148797,115.70637899358869,2327,8,8,11
1,400,31.767273172956102,79.87504494454458,253,13,6,8
1,401,14.95944828406792,94.96082313797159,2773,9,15,11
1,402,4.379926838943208,87.13437049987908,3181,14,12,8
1,403,50.92970585078118,107.32372713533962,57,9,13,14
1,404,7.813676380196319,89.72849895794451,3496,13,13,10
1,405,52.875149562071925,84.27972284316138,2819,5,8,12
1,406,52.887368765130745,88.41858062155393,1038,13,8,6
1,407,41.24350270577904,118.53334846941718,1879,14,9,8
1,408,27.870385916953587,85.41059638293983,2743,13,13,11
1,409,30.10285609990315,112.9974734596846,2880,14,6,8
1,410,35.87248395280516,123.20601710988907,3198,10,11,13
1,411,6.188399377538498,89.31711371788417,1333,5,8,8
1,412,23.31590011944891,127.48518898163056,2693,12,9,12
1,413,18.924552289369075,78.58243265114892,2578,7,15,6
1,414,26.010110415822254,93.46162244591531,414,12,12,11
1,415,10.226915061066396,116.28134815683202,367,11,5,7
1,416,17.75762088808985,82.27933353991668,1093,10,9,7
1,417,14.67753995873727,108.18307523202326,3585,6,9,12
1,418,41.15513814804632,126.48004133477183,3527,8,13,14
1,419,48.284133855431826,76.68693297524597,131,12,11,15
1,420,6.256694766609525,77.43349146986442,639,9,13,14
1,421,29.466527436043876,82.51756369234235,7,5,13,9
1,422,40.895483673449455,119.4637674448106,2320,11,9,12
1,423,42.299632033487526,116.17636857619169,1476,12,13,10
1,424,14.022756586539579,111.31383670805776,1518,7,11,12
1,425,23.68750852876631,118.27242028035953,3417,14,8,12
1,426,4.287970066148969,107.66471814725605,546,14,5,11
1,427,8.4954438088274,101.42751529359776,2341,11,12,7
1,428,15.771920762192918,89.34390219010588,868,8,7,7
1,429,43.88900507946952,130.52355991833068,3175,10,7,6
1,430,30.27529887545943,101.27261483585599,2307,14,14,15
1,431,23.50632949148003,84.26601694772542,2161,7,9,7
1,432,12.846978101736081,92.92118995238609,2634,12,7,12
1,433,38.48021052671986,109.8327592925986,730,5,13,6
1,434,4.629308173230321,128.89048665707236,2688,15,8,15
1,435,18.620554095676596,99.97607983319578,1715,7,12,8
1,436,42.50206186834972,127.00989657520284,1157,11,10,9
1,437,30.2416912501732,101.04860809203339,3213,7,9,12
1,438,12.067124330928916,115.77509790787722,901,5,13,15
1,439,39.775840238817096,92.6153910688044,2702,8,9,11
1,440,9.31429083242483,130.86713857048392,2421,14,7,8
1,441,50.74493228397898,96.68465623831278,1406,11,12,12
1,442,22.721615776909672,112.09186685210491,1987,14,14,8
1,443,47.45554073782979,112.38495703042321,1604,5,8,8
1,444,3.07246182364074,120.38636885665139,3074,13,10,13
1,445,8.839607767360233,132.3995388380033,1834,11,9,12
1,446,29.737633854470012,122.73651668821384,2816,10,6,8
1,447,9.551584706422158,102.9765645534297,1718,14,7,12
1,448,7.59536224665057,109.82732268959575,3000,11,10,5
1,449,28.05219426467668,121.96136800010686,2160,5,10,9
1,450,18.705681423635493,100.39062866467111,2086,12,6,6
1,451,7.334207000752505,116.48162931535236,2382,8,7,6
1,452,14.68013239416949,89.57359411831638,2894,6,11,10
1,453,8.591293572451267,90.38578901010504,3430,11,11,7
1,454,9.878600099000243,125.82058339568081,375,14,7,6
1,455,22.757749047046424,77.3041053712013,3472,8,7,15
1,456,3.027727724246518,98.43030239701554,2836,6,12,14
1,457,12.395859008797796,104.2555091661684,226,7,9,8
1,458,10.397289564192317,123.83496824175758,1689,12,6,12
1,459,19.982310407992152,81.4079624236343,1598,8,8,8
1,460,51.49298662667875,75.96192121880969,1302,5,10,15
1,461,44.235200588873596,96.47282245960099,738,7,7,6
1,462,4.859485524669285,82.40026076949968,408,9,15,7
1,463,20.4681640031166,91.34899407031624,1922,15,5,11
1,464,28.582227720677086,101.25402384598091,66,14,13,15
1,465,9.888144445803468,127.65809814963555,724,14,11,7
1,466,33.24514549912992,114.48112603090722,933,14,9,7
1,467,5.56232292326316,96.80083391675785,85,15,10,9
1,468,42.741870156825826,102.2405245186898,2473,5,12,9
1,469,19.051710461542328,131.1616777462774,1613,5,15,11
1,470,15.203275694069598,118.27758232292692,2974,7,13,7
1,471,3.806916627492127,111.13860929147532,1415,12,12,13
1,472,49.22731337032388,106.26337001797509,866,6,12,12
1,473,38.75019435951035,74.99727076381905,2385,12,7,10
1,474,8.405638105772226,74.81005166453299,2738,6,8,7
1,475,25.771795225797064,127.91142955387656,1275,7,5,6
1,476,23.022245544580237,89.26285724337927,337,9,11,5
1,477,35.510213618927935,92.96895267713109,867,7,13,5
1,478,16.432258808060084,99.09501603516898,2999,10,7,15
1,479,37.57706879229822,87.90250975565483,435,9,5,7
1,480,5.140831989798614,115.15421787237734,1889,15,5,8
1,481,52.49208278203883,78.08151160193,3163,13,12,6
1,482,13.687877647097721,131.85762743713843,2550,5,5,15
1,483,30.62379742550384,129.36641612809183,82,15,10,13
1,484,44.82196849729724,123.05313178273198,2364,15,15,5
