batch_id,task_id,arrival_time_seconds,observable_by_satellites,reward,observation_duration,memory_usage,latitude,longitude
1,73,2790,Satellite3,6,6,11,31.07991587870861,92.25692352839296
1,74,1001,Satellite6,5,12,10,20.734238933726825,120.18491219102798
1,76,1155,Satellite6,5,6,10,14.88657718540101,124.4084177742098
1,77,3064,Satellite3,8,8,8,36.807508743231615,92.46472102847696
1,79,869,Satellite6,14,11,8,23.658447939179027,104.50617525450384
1,82,744,Satellite2,14,7,10,11.7834622452718,106.87905445230967
1,84,3085,Satellite3,12,15,12,13.04695582584984,79.50188089494165
1,85,3432,Satellite3,5,15,12,8.20263339882715,100.9841593460299
1,86,605,Satellite6,11,14,7,46.087684562884746,89.11235134469698
1,87,2929,Satellite3,13,7,12,22.87015855482272,99.23904067880879
1,89,1776,Satellite5,6,14,14,47.77335396508132,74.03783526051423
1,90,1267,"Satellite6, Satellite1",10,11,8,37.915901790831036,113.55737434093425
1,91,2894,Satellite3,8,11,10,27.906771213521566,81.46120522407669
1,92,1593,"Satellite1, Satellite5",7,13,13,36.41560401921516,82.00182324531002
1,94,2796,Satellite3,8,14,5,40.181802204750866,95.65685272735178
1,96,1675,Satellite5,12,6,15,48.2626505695417,126.81543166885879
1,100,570,Satellite6,10,6,11,45.727108552707925,86.92516588460401
1,107,19,Satellite2,11,11,7,18.921713329358067,85.56111972293029
1,109,278,Satellite2,14,7,9,35.42955088801913,94.61739740487063
1,110,1666,"Satellite6, Satellite1",7,6,13,8.241988372897255,104.61306004971685
1,112,3524,Satellite7,14,7,14,42.863636074734224,106.02959243793995
1,113,441,Satellite2,14,9,15,11.35369871885242,94.12524789670147
1,114,3540,Satellite3,15,9,10,25.878316895761348,97.49591040055152
1,115,857,Satellite6,15,6,13,36.28714181213,113.643645708261
1,117,2439,Satellite5,7,10,12,15.061252197032562,84.91712162213202
1,118,974,Satellite6,6,5,11,14.514692931404124,100.8088974567082
1,119,1527,Satellite5,15,7,9,33.79692744142566,118.39592403756892
1,121,2093,Satellite5,15,5,10,24.047215176985873,102.46986449885446
1,122,2294,Satellite5,8,13,7,26.666535221893355,90.99836822631076
1,123,3195,"Satellite7, Satellite4",15,10,13,50.166636721139746,132.0963621030838
1,126,1332,Satellite6,8,10,15,9.418902057465836,113.16288783178527
1,127,1676,Satellite5,5,14,11,42.93617205220067,113.18241532368569
1,129,1227,Satellite6,15,15,7,21.758621449497674,127.36638586510819
1,130,3157,Satellite3,8,9,10,35.215178948314666,86.16979208604592
1,131,134,Satellite2,15,8,8,36.924191348197716,126.54850523267228
1,132,1777,Satellite5,12,5,15,30.94113653913972,124.42015062345916
1,133,504,Satellite2,12,9,11,5.476017566010075,117.35078866007126
1,135,1600,"Satellite1, Satellite5",6,14,5,36.68415330807884,75.82743494756258
1,136,2946,Satellite3,15,10,5,50.5118600028529,103.75265486030976
1,137,2107,Satellite5,14,9,8,23.267751181991223,107.23776666786144
1,138,853,"Satellite6, Satellite1",9,11,12,51.6633968529591,128.8429536479932
1,140,143,Satellite2,8,12,15,41.53935570742552,107.15200125295624
1,141,302,Satellite2,10,7,5,24.42627937727059,99.72999658663551
1,143,1708,Satellite5,12,10,15,35.97290467319296,123.83528057284775
1,145,2902,Satellite3,13,11,11,51.07628172227806,112.30252013448793
1,146,326,Satellite2,12,11,11,39.51151947503008,80.98729248653653
1,147,14,Satellite2,12,5,14,21.621628751128732,109.02413960912439
1,149,2126,Satellite5,13,5,13,16.647230697631606,114.93320067235618
1,150,1204,"Satellite6, Satellite1",9,14,5,39.1673706643643,100.57604533835423
1,151,1963,Satellite5,7,7,6,15.100430234055203,124.70872098026862
1,152,828,"Satellite6, Satellite1",15,14,11,48.31674247328403,78.25799445471633
1,153,3081,Satellite3,6,7,12,16.65260757920791,91.86233670599816
1,154,1382,"Satellite6, Satellite1",7,12,10,23.612728141812546,101.5876481624385
1,156,1360,Satellite6,7,5,6,13.763072663288314,112.41602931637385
1,157,3244,"Satellite7, Satellite4",14,6,13,47.496057622197036,123.56252006488073
1,158,931,"Satellite6, Satellite1",12,6,5,43.11154512154359,124.99380774478726
1,159,325,Satellite2,9,5,9,8.649997611893632,106.20306064740376
1,160,359,Satellite2,14,14,13,3.1164384098878757,89.69815591063507
1,161,1763,"Satellite1, Satellite5",11,10,10,21.254466029043275,89.0532441663261
1,162,1935,"Satellite1, Satellite5",13,11,15,14.974929588471078,97.9863589293207
1,167,2092,Satellite5,14,14,7,16.13464928505644,77.87363227581304
1,168,616,Satellite6,10,7,9,37.77041394407445,109.66265817628639
1,169,3503,Satellite7,11,13,7,34.503222933384045,90.86049957243446
1,171,1510,"Satellite1, Satellite5",11,9,11,41.58336719125681,77.41885344006675
1,172,405,Satellite2,7,12,6,14.568121523798142,108.85539997616988
1,173,928,Satellite6,6,10,8,28.360477222189047,87.26009962742182
1,174,182,Satellite2,11,6,15,42.937420308146045,75.97586772503954
1,175,133,Satellite2,15,7,5,43.23019900272604,123.84179381432998
1,177,3551,Satellite3,15,11,15,16.98582086805171,93.48483648341386
1,178,3257,Satellite3,11,10,9,13.987651659361175,81.23281923111075
1,179,1307,Satellite6,6,13,11,19.21299851521173,123.66671390178026
1,180,94,Satellite2,14,13,6,28.152702839705928,90.80902164300453
1,183,2016,Satellite5,8,15,15,32.66000482146085,79.79672343512169
1,184,1451,"Satellite6, Satellite1",9,5,7,23.885899921685773,91.26335596779893
1,186,1480,"Satellite1, Satellite5",6,5,9,33.22428677247797,100.21302709438059
1,187,2124,Satellite5,14,8,11,19.62660187910155,94.60377199818771
1,189,3155,Satellite3,15,10,12,20.666672417485508,77.50582060864681
1,190,258,Satellite2,7,15,10,6.725273020350417,76.26263680493798
1,193,1346,"Satellite6, Satellite1",14,6,10,22.426029142182248,110.70050809723925
1,196,149,Satellite2,8,12,8,50.24075277683962,112.08351814816666
1,197,235,Satellite2,12,13,9,40.60927281339784,116.50390793220902
1,201,2416,Satellite5,6,5,7,9.892341124123291,83.49350039667573
1,203,1447,"Satellite6, Satellite1",5,5,11,7.03335468055332,84.5355265407251
1,204,1139,"Satellite6, Satellite1",9,7,8,30.9253337190822,86.30818158893643
1,205,2151,Satellite5,12,11,7,21.58258864506669,121.63508383615313
1,206,2652,Satellite3,9,6,5,45.36967570912144,103.1663364235496
1,207,1493,"Satellite1, Satellite5",6,14,7,30.94602247149606,111.07334271277455
1,208,1733,Satellite1,5,9,15,6.565308046265575,77.86337552749252
1,211,3516,Satellite3,10,5,14,28.719241990511172,91.86288313567077
1,213,2488,Satellite5,7,7,14,17.490189727953577,90.95322611266405
1,214,641,Satellite6,10,7,14,36.18411324168649,115.62662503383336
1,215,117,Satellite2,8,5,5,24.78471218657968,90.81389214132608
1,216,405,Satellite2,6,7,9,18.985014172751207,119.90048080607784
1,217,535,Satellite6,10,12,8,43.25950765400294,117.96096532215947
1,220,2057,Satellite5,5,8,9,15.174920052045108,116.15000649303826
1,221,3582,Satellite7,15,11,11,49.392144885667534,93.38330010506971
1,222,3488,Satellite4,12,11,13,35.35194518593784,120.27194600394887
1,224,3579,Satellite3,15,13,13,18.381670514964483,100.76170412887132
1,225,1145,"Satellite6, Satellite1",8,15,14,44.57588125509788,91.01783854152653
1,228,1282,"Satellite1, Satellite5",12,6,6,47.85449131951654,114.25041847185369
1,232,220,Satellite2,15,11,5,41.39915597766748,83.5809362382839
1,234,2079,Satellite5,12,5,11,7.49637218688948,107.38502804411729
1,235,1022,"Satellite6, Satellite1",9,14,15,31.36846346840694,111.02206898666668
1,236,382,Satellite2,12,9,15,34.05868050367776,109.39183505632866
1,238,260,Satellite2,12,12,8,29.277241770264,110.33729326354339
1,239,978,Satellite6,6,7,10,25.63506217933567,115.60593194888253
1,240,996,"Satellite6, Satellite1",6,12,7,41.04490871417687,98.85033940882208
1,241,3574,Satellite7,8,10,15,43.327703975213744,96.8711124942972
1,242,1749,"Satellite1, Satellite5",12,15,13,19.983636111680745,86.02070630032257
1,243,3189,Satellite3,13,12,11,35.71278891884751,82.71321785977975
1,245,733,Satellite2,10,12,14,14.033210036318952,106.33097941897346
1,247,2027,Satellite5,15,14,5,21.830747847040225,83.11743250398595
1,248,2850,Satellite3,12,5,5,51.288730098820245,77.00361184583834
1,249,3395,Satellite3,6,12,12,24.84177713421646,81.1798711330076
1,250,3268,Satellite3,14,13,11,40.082481685340476,82.10116872706745
1,251,3263,Satellite3,12,14,12,11.180333997928141,99.92446237996407
1,252,1695,Satellite5,14,6,15,43.4647336020055,93.03017957842398
1,253,174,Satellite2,6,7,15,15.5832158450914,120.2030431156324
1,254,2724,Satellite3,12,6,9,46.66291802504062,127.95721453105384
1,255,2088,Satellite5,12,7,9,34.007522605518105,93.39415667516104
1,256,1899,Satellite1,7,10,6,9.170221648493595,77.22791751119871
1,257,2486,Satellite5,12,15,12,13.171128435238241,96.71745894342214
1,258,1351,Satellite6,8,6,10,12.883172962568626,77.8890253782967
1,259,1580,Satellite1,15,14,7,30.579411131741022,76.67552271739989
1,261,3006,Satellite3,11,5,7,34.1127624964755,106.71580072057837
1,262,3566,Satellite4,9,14,13,22.617863639566867,126.49973576239165
1,264,2322,Satellite5,5,5,8,13.741775962615534,76.99431831498995
1,267,55,Satellite2,10,5,6,52.1903403425399,114.97805811652401
1,271,1517,Satellite1,5,11,14,33.4363450797484,79.6626677938629
1,272,910,"Satellite6, Satellite1",9,15,14,46.11866505199248,107.3736616427494
1,273,2137,Satellite5,11,13,8,21.53824470374689,115.97019131551602
1,280,2070,Satellite5,15,9,5,13.279139088323863,103.67501460465294
1,281,3469,Satellite4,12,7,11,23.7325542321844,121.49231245677424
1,282,1937,"Satellite1, Satellite5",13,9,11,5.280956515720279,105.80459909709619
1,283,3046,Satellite3,8,14,8,44.477912662543524,99.73664775971592
1,284,857,Satellite6,12,9,7,37.88001692630517,103.07408329906664
1,286,3379,Satellite7,13,15,6,46.398473990958166,78.72109200880374
1,289,719,Satellite6,6,7,15,37.568157408947656,99.5218976154625
1,290,673,Satellite6,9,7,9,46.64431346865805,84.82151901015001
1,292,722,Satellite6,8,9,9,37.59355076388574,109.25915408290888
1,296,3214,Satellite3,14,14,14,7.893520053383154,92.91132824680153
1,298,2162,Satellite5,11,13,8,32.706869207077915,81.28555193273381
1,299,2271,Satellite5,15,5,5,26.255339567313964,76.68796179661759
1,301,1977,Satellite5,9,12,8,38.55562407829333,118.00221563044175
1,302,136,Satellite2,11,14,5,8.122892711383741,106.75183155635483
1,303,1046,"Satellite6, Satellite1",12,5,10,32.17746104001727,98.25334252365545
1,304,3104,Satellite3,14,11,11,16.83885485201376,80.43796395704202
1,306,1836,"Satellite1, Satellite5",6,8,15,11.907336163350232,92.55267461528943
1,309,2053,Satellite5,13,12,7,10.223349655728462,111.26018136858974
1,312,2697,Satellite3,5,11,5,35.965954319942504,98.13481985489841
1,317,3310,Satellite4,6,13,10,24.737053944095162,127.68196121021715
1,318,2088,Satellite5,5,7,12,29.191051357237207,83.47522694649672
1,321,444,Satellite2,11,9,7,8.227282717810706,76.93439282064791
1,322,1138,"Satellite6, Satellite1",8,9,14,34.071350993598166,108.80107276668855
1,323,1382,Satellite6,7,11,13,5.414602600807358,104.8608874034087
1,325,1572,Satellite5,14,11,13,31.850886283819264,132.76427606566833
1,326,1597,"Satellite1, Satellite5",14,6,12,27.43234327821495,106.03501394893536
1,327,7,Satellite2,14,7,14,38.45285601280665,130.76415957608003
1,328,1168,Satellite6,5,6,11,19.416777953558114,121.44411916851122
1,331,1297,"Satellite1, Satellite5",11,14,7,45.09197642247043,83.56301602621255
1,332,3219,Satellite3,9,14,5,19.57375603770479,109.36195594337136
1,333,2307,Satellite5,8,12,13,12.826314907213657,101.47345274751564
1,334,3442,Satellite3,14,13,15,14.248423513686484,93.25889979528733
1,337,280,Satellite2,6,11,12,20.503869132218885,120.05847468854083
1,338,3511,Satellite7,10,10,9,49.50347140117791,99.79560862661019
1,339,3201,Satellite4,14,15,13,48.473755745201466,125.34814839547109
1,341,2148,Satellite5,9,8,12,4.496447554445968,111.52622295533469
1,342,1210,Satellite6,9,10,5,8.21253656500722,100.95307885297571
1,343,3520,Satellite4,15,5,8,28.625599179169654,118.92806033085307
1,344,569,Satellite2,13,13,14,22.868376020713008,86.7020482146599
1,345,2556,Satellite3,8,12,7,45.60434051323251,84.89633879941
1,347,2795,Satellite3,15,9,9,52.7473389463521,81.1622480155875
1,349,3482,Satellite3,13,8,12,10.77120020591487,101.23786592547046
1,351,1520,"Satellite6, Satellite1",14,14,5,16.94725257757593,85.73124903271149
1,352,443,Satellite2,12,13,8,23.541189968800577,112.09960553128658
1,353,972,Satellite6,7,14,13,16.706581151242464,123.0031233539815
1,354,420,Satellite2,15,9,9,28.894621099172966,107.14950846025803
1,355,3006,Satellite3,11,5,8,24.670117279918866,94.0564397423563
1,356,1910,Satellite5,8,14,5,14.2415517356035,113.44909671501372
1,357,1559,"Satellite6, Satellite1",9,10,12,7.440558531336341,79.99699541620393
1,358,3423,Satellite3,11,7,11,23.553580271773075,78.63025693026029
1,359,2721,Satellite3,13,12,12,50.000753410065144,104.16041390963053
1,360,1938,Satellite5,14,9,6,36.289925865292815,78.21469242922194
1,361,1016,"Satellite6, Satellite1",12,15,9,43.9763056435173,97.94369894705126
1,363,1406,"Satellite1, Satellite5",5,11,7,48.985658954641934,76.8243665173646
1,364,225,Satellite2,9,6,5,40.3461705492944,77.9486374062602
1,365,3559,Satellite3,12,6,14,10.184431253486473,100.85497225949652
1,366,2969,Satellite3,13,6,11,48.47034982968239,83.56580929940252
1,367,3339,Satellite3,13,11,6,6.647536479725499,89.48295307909729
1,370,3383,Satellite7,11,7,14,46.091274752095075,96.97416408941898
1,373,1027,"Satellite6, Satellite1",7,12,9,41.978262477621264,80.0051619855273
1,374,476,Satellite6,9,12,14,45.42039104706018,105.04827687244291
1,376,1142,"Satellite1, Satellite5",8,10,8,49.09838955512296,121.40214873646582
1,377,1334,Satellite6,13,13,10,8.050083468029559,126.9746862081666
1,380,2155,Satellite5,14,8,9,16.117187649486596,79.17454184513518
1,381,991,Satellite6,13,14,5,15.88466220770924,94.57223896663402
1,382,2229,Satellite5,11,15,13,12.188081517834396,82.69349819662668
1,384,1438,"Satellite6, Satellite1",6,15,7,16.46532507534817,89.0576914897235
1,386,1421,"Satellite1, Satellite5",11,8,10,46.220623051853266,112.71195712278362
1,387,1642,Satellite5,9,13,12,41.725466920125015,87.66250692857227
1,389,3478,Satellite7,11,11,13,51.231544118183194,97.24999028843689
1,393,2033,"Satellite1, Satellite5",9,7,7,10.00984218021813,97.87012841374926
1,394,2491,Satellite5,14,11,6,19.412153622053737,90.32185904428685
1,397,2894,Satellite3,14,9,11,51.20650734200599,106.06093772078151
1,398,3544,Satellite3,15,13,5,10.859345908482412,74.48046158108018
1,400,253,Satellite2,6,13,8,31.767273172956102,79.87504494454458
1,402,3181,Satellite3,12,14,8,4.379926838943208,87.13437049987908
1,403,57,Satellite2,13,9,14,50.92970585078118,107.32372713533962
1,404,3496,Satellite3,13,13,10,7.813676380196319,89.72849895794451
1,405,2819,Satellite3,8,5,12,52.875149562071925,84.27972284316138
1,406,1038,Satellite1,8,13,6,52.887368765130745,88.41858062155393
1,407,1879,Satellite5,9,14,8,41.24350270577904,118.53334846941718
1,409,2880,Satellite3,6,14,8,30.10285609990315,112.9974734596846
1,410,3198,Satellite4,11,10,13,35.87248395280516,123.20601710988907
1,411,1333,Satellite6,8,5,8,6.188399377538498,89.31711371788417
1,414,414,Satellite2,12,12,11,26.010110415822254,93.46162244591531
1,415,367,Satellite2,5,11,7,10.226915061066396,116.28134815683202
1,418,3527,"Satellite7, Satellite4",13,8,14,41.15513814804632,126.48004133477183
1,419,131,Satellite2,11,12,15,48.284133855431826,76.68693297524597
1,420,639,Satellite2,13,9,14,6.256694766609525,77.43349146986442
1,421,7,Satellite2,13,5,9,29.466527436043876,82.51756369234235
1,423,1476,"Satellite1, Satellite5",13,12,10,42.299632033487526,116.17636857619169
1,424,1518,"Satellite6, Satellite1",11,7,12,14.022756586539579,111.31383670805776
1,425,3417,Satellite4,8,14,12,23.68750852876631,118.27242028035953
1,426,546,Satellite2,5,14,11,4.287970066148969,107.66471814725605
1,427,2341,Satellite5,12,11,7,8.4954438088274,101.42751529359776
1,429,3175,Satellite4,7,10,6,43.88900507946952,130.52355991833068
1,430,2307,Satellite5,14,14,15,30.27529887545943,101.27261483585599
1,431,2161,Satellite5,9,7,7,23.50632949148003,84.26601694772542
1,433,730,Satellite6,13,5,6,38.48021052671986,109.8327592925986
1,435,1715,"Satellite1, Satellite5",12,7,8,18.620554095676596,99.97607983319578
1,436,1157,Satellite1,10,11,9,42.50206186834972,127.00989657520284
1,437,3213,Satellite3,9,7,12,30.2416912501732,101.04860809203339
1,439,2702,Satellite3,9,8,11,39.775840238817096,92.6153910688044
1,441,1406,"Satellite1, Satellite5",12,11,12,50.74493228397898,96.68465623831278
1,442,1987,Satellite5,14,14,8,22.721615776909672,112.09186685210491
1,443,1604,Satellite5,8,5,8,47.45554073782979,112.38495703042321
1,447,1718,"Satellite6, Satellite1",7,14,12,9.551584706422158,102.9765645534297
1,450,2086,Satellite5,6,12,6,18.705681423635493,100.39062866467111
1,451,2382,Satellite5,7,8,6,7.334207000752505,116.48162931535236
1,453,3430,Satellite3,11,11,7,8.591293572451267,90.38578901010504
1,455,3472,Satellite3,7,8,15,22.757749047046424,77.3041053712013
1,457,226,Satellite2,9,7,8,12.395859008797796,104.2555091661684
1,459,1598,Satellite1,8,8,8,19.982310407992152,81.4079624236343
1,460,1302,"Satellite1, Satellite5",10,5,15,51.49298662667875,75.96192121880969
1,461,738,Satellite6,7,7,6,44.235200588873596,96.47282245960099
1,462,408,Satellite2,15,9,7,4.859485524669285,82.40026076949968
1,463,1922,"Satellite1, Satellite5",5,15,11,20.4681640031166,91.34899407031624
1,464,66,Satellite2,13,14,15,28.582227720677086,101.25402384598091
1,466,933,Satellite6,9,14,7,33.24514549912992,114.48112603090722
1,471,1415,Satellite6,12,12,13,3.806916627492127,111.13860929147532
1,472,866,"Satellite6, Satellite1",12,6,12,49.22731337032388,106.26337001797509
1,475,1275,Satellite6,5,7,6,25.771795225797064,127.91142955387656
1,476,337,Satellite2,11,9,5,23.022245544580237,89.26285724337927
1,477,867,Satellite6,13,7,5,35.510213618927935,92.96895267713109
1,478,2999,Satellite3,7,10,15,16.432258808060084,99.09501603516898
1,479,435,Satellite2,5,9,7,37.57706879229822,87.90250975565483
1,481,3163,Satellite3,12,13,6,52.49208278203883,78.08151160193
1,485,2089,Satellite5,11,8,14,16.213820630013483,112.57688486373138
1,488,651,Satellite2,15,13,12,7.66527824298264,99.28994330817798
1,489,2533,Satellite3,11,8,6,47.628007557607916,113.75983167504106
1,490,2286,Satellite5,8,15,13,20.37620992856365,85.21139276883049
1,492,2956,Satellite3,12,7,5,40.270479642903084,103.65470438877747
1,493,1833,"Satellite1, Satellite5",5,12,9,9.43765171333931,113.10119341990591
1,494,1511,"Satellite1, Satellite5",10,9,7,37.642510598486155,75.6102919302131
1,497,505,Satellite2,13,14,7,20.234408848265918,84.5433750130172
1,498,1266,"Satellite1, Satellite5",8,12,10,42.35348516191951,119.41543409599699
1,499,479,Satellite6,13,13,13,50.642121229131845,113.03875128188953
1,502,3383,Satellite7,10,14,11,40.43829183802648,102.46826041816882
1,503,2787,Satellite3,8,15,14,34.110328091456836,76.2509658848584
1,504,1585,"Satellite1, Satellite5",9,9,7,39.77734260317085,107.7883101865633
1,505,1502,"Satellite6, Satellite1",15,15,9,4.286369946726484,90.18603888006412
1,506,594,Satellite6,13,7,6,40.4069888989567,125.52368816652267
1,507,108,Satellite2,9,14,12,27.411099037748723,100.74341256821762
1,509,810,Satellite6,7,10,8,24.751412756104465,98.72254915299038
1,510,1376,Satellite6,15,11,12,7.757496430369418,80.37188653568911
1,513,183,Satellite2,8,11,8,42.905983657974424,118.09729835775084
1,514,2960,Satellite3,7,8,10,29.163635492957248,107.67426015216807
1,515,3054,Satellite3,12,11,5,35.3447334425193,109.70686752172952
1,516,1143,"Satellite6, Satellite1",12,5,12,34.57484061937866,97.98282557959574
1,519,159,Satellite2,11,10,9,16.188029796438105,80.12309150197386
1,520,1253,"Satellite1, Satellite5",5,14,5,42.442979812359184,114.38109605217954
1,522,2568,Satellite3,9,14,8,51.14499130058474,127.18172157352916
1,523,3571,Satellite3,5,10,12,20.76088599934149,84.06320678760159
1,524,836,Satellite6,5,10,6,26.513145251402285,99.40602538739068
1,526,1644,"Satellite6, Satellite1",5,15,14,7.003845514386595,82.27289672421055
1,529,2519,Satellite5,10,8,10,4.963739018717037,88.93977049158792
1,530,2759,Satellite5,15,5,13,4.68999360788874,90.99309161262508
1,532,3254,Satellite3,12,7,8,3.6004465445862364,96.7165072739458
1,533,2890,Satellite3,14,11,8,51.4309492599014,121.69439006661267
1,534,1294,Satellite6,9,12,5,7.6764568145162,92.01701260140409
1,535,2546,Satellite5,13,5,15,3.1339993548824747,85.04585842611982
1,536,2904,Satellite3,13,15,13,37.16851143371208,116.92746059255518
1,537,2038,Satellite5,13,13,12,29.717250582477043,95.55594006554333
1,538,559,Satellite2,14,13,6,20.825228877437745,88.31212593412036
1,539,383,Satellite2,15,10,10,37.02882867622658,91.60325545028083
1,540,33,Satellite2,6,15,7,40.745797356526566,81.52513693496927
1,541,1365,Satellite6,9,11,13,22.336688862134938,120.54925358035256
1,542,1589,Satellite5,13,6,5,45.97148151711598,100.25692623159611
1,545,3285,Satellite3,9,15,7,15.452770353468534,78.93361963942789
1,547,1556,Satellite5,7,13,12,29.260517076480227,124.02130439093335
1,548,2793,Satellite3,15,10,11,39.46011713839864,80.64526722869036
1,549,1377,Satellite1,14,14,11,31.822928766013227,84.03316324104853
1,550,1886,Satellite5,11,13,12,20.873185449868117,122.58428345034909
1,551,3442,Satellite7,10,12,11,47.03556292470464,104.39176999092354
1,552,1570,"Satellite6, Satellite1",14,7,14,9.181334620759483,101.41201098936612
1,553,2404,Satellite5,14,9,15,17.56937003764362,85.6988226243727
1,554,2567,Satellite3,9,9,7,44.213766871900695,115.57604607834683
1,555,2612,Satellite3,6,15,8,41.76197644747643,98.23357414626065
1,557,1937,"Satellite1, Satellite5",7,7,5,7.585284957678443,84.01026130241252
1,558,727,Satellite6,15,6,15,34.25601599532341,91.29777755621593
1,559,139,Satellite2,6,13,11,43.971406296126545,91.28713960679679
1,561,2299,Satellite5,13,10,10,19.342993854307135,109.10119129843258
1,562,57,Satellite2,7,15,14,29.78980131317463,89.10512542987304
1,563,6,Satellite2,6,9,12,20.04862941453601,109.89238759656848
1,564,1210,Satellite6,10,9,8,15.40969480536705,112.61286134269098
1,567,789,Satellite6,5,5,10,25.54960330977375,106.07907812908431
1,568,2000,Satellite5,7,5,11,41.53992518316425,89.75880649830246
1,569,160,Satellite2,10,11,10,10.306279215595335,105.26855014055748
1,570,969,Satellite6,5,13,11,35.45472098915144,80.60874483533233
1,571,1155,"Satellite1, Satellite5",7,5,11,52.478047010959344,117.75794243402095
1,574,480,Satellite6,9,7,10,44.90970857554637,126.00536235405258
1,575,1141,Satellite6,10,14,7,22.19561834961115,115.88322423330152
1,576,1868,Satellite5,7,11,15,47.00974125009715,103.23452686144722
1,577,1292,Satellite1,12,14,7,40.004994814592415,77.90525923260729
1,578,3329,Satellite3,12,9,6,28.71549007594977,105.39032333576726
1,580,2729,Satellite3,6,6,13,46.711301542577445,90.87737074713174
1,582,677,Satellite6,6,5,14,47.304051207328136,131.70156717958847
1,584,2166,Satellite5,12,10,8,9.62182716026723,112.73470027371597
1,586,1061,Satellite6,11,11,6,18.285266700115297,128.98252022303808
1,587,2899,Satellite3,5,13,13,48.41673193346949,97.9801937000412
1,588,1892,Satellite5,8,6,12,42.13084097050012,106.14410030595717
1,590,461,Satellite2,6,10,9,6.79720104557979,85.29674828611807
1,591,3249,"Satellite7, Satellite4",10,12,9,50.42941606315843,109.65988779511957
1,592,3506,"Satellite7, Satellite4",8,14,15,34.006340328124224,112.47971333167577
1,593,639,Satellite2,9,14,15,17.342145901812252,75.72237498586898
1,594,417,Satellite2,14,12,5,21.229345700953925,75.66805953050097
1,595,2249,Satellite5,7,7,7,8.88950220683166,74.80133909795249
1,597,3360,Satellite3,8,15,12,24.76700630346388,100.40199398628977
1,598,2509,Satellite3,13,10,5,45.77353160089534,91.60735934382484
1,599,1010,Satellite6,15,12,8,16.814290160446035,103.07966901417018
1,600,787,Satellite6,13,8,13,37.00765079394145,113.74798863614691
1,601,3407,Satellite7,8,15,7,49.997407597158904,92.81738158074745
1,602,1829,Satellite5,13,5,14,40.04225165645665,116.45059080179297
1,606,2841,Satellite3,12,11,9,37.87298770413519,88.75885523837721
1,607,370,Satellite2,7,9,13,30.187550004311177,108.45232564537778
