Epoch,Total Reward,Agent1 Reward,Agent2 Reward,Agent3 Reward,Agent4 Reward,Agent5 Reward,Agent6 Reward,Agent7 Reward
182,418.2126522191177,71.88883430850741,68.05179582437954,76.15261597997463,22.869174669380637,78.1723176626695,76.0190070598581,25.058906714347764
183,443.6804364958445,73.1412258952174,78.74225279362622,83.18065404617826,25.018069058024977,73.19479180154654,82.77510318234202,27.62833971890899
184,411.03950437618784,62.239230318827005,76.48741009473237,77.56638240056907,11.988954548270794,76.73112778075989,76.51936987633857,29.507029356689678
185,434.24757200138686,73.84959380663892,75.83118591171083,78.09448092209394,21.650096491174754,74.52816334668516,80.84857229869283,29.44547922439022
186,401.87472262824684,51.825850391626794,78.27801068147659,76.42806127213055,19.615981796752756,78.34491484705822,75.64208786935829,21.739815769843588
187,421.4831451462528,75.02323336991712,77.43922833547988,80.81130778247594,14.993786559384285,75.30023598306823,72.1772678884156,25.73808522751159
188,408.40798697320184,70.79484227190741,75.80550373727952,72.7861884501048,15.358598911161325,75.18381670267472,83.25248968687391,15.226547213200035
189,442.37850844585034,70.30126064334269,80.70033752262786,78.42712380095962,26.647429787413845,79.13528061616421,77.13784961177959,30.029226463562196
190,420.3869353383635,67.27550773929889,78.45119129178664,78.86126337495047,16.944435430498018,83.92153156464302,74.77552709866418,20.15747883852253
191,443.64638540303844,69.14823364168014,81.80561919089955,82.12127051593437,28.945829655670106,78.51218093904713,76.47886566722974,26.63438579257746
192,416.5762668657953,67.70846519976425,81.16117629280761,74.35447640465843,15.16308960594969,75.36779528679992,80.16749369166764,22.65377038414764
193,416.8295104712824,52.193411246943505,74.87118398727957,78.9171953839055,19.94884568756936,80.70334404515829,78.1530840399789,32.04244608044728
194,422.11055424108264,77.01008098468834,78.19629671563989,75.80498217215263,15.370468934610495,72.19105700562338,78.55386289928467,24.98380552908317
195,427.7638084019851,70.02409270018967,78.64316946037567,71.5166072313807,24.9471042549015,77.51652439082473,74.60073625175278,30.515574112560063
196,420.50582924222385,66.7817587092557,77.74975161275282,74.3358077161011,16.897260349066922,83.26465659943571,74.9121045790392,26.5644896765723
197,423.664468655297,69.26049969425996,79.22408624472735,78.63746152184454,17.27369857220177,79.82342219868586,76.84032927351275,22.60497115006475
198,429.60551661569235,61.76162225768532,75.25036198020557,73.53343942774517,19.96463662324075,75.65650922731733,86.40260043142304,37.03634666807538
199,446.44784299600576,69.73240321250552,83.67024163523733,79.67910528031405,24.77028969337176,79.49702623198034,78.78299566120243,30.31578128139424
200,421.56945771438666,72.34211930932264,77.05849995922448,76.5871782420226,22.595559674419135,77.34079104962717,70.98939994867818,24.655909531092465
201,397.04818249581945,59.16975115671725,76.10736080830283,69.73366425394242,17.294198932825235,75.95680496098099,76.72513943101309,22.06126295203766
202,405.46533375269917,60.61972108133526,78.99821301291732,75.71633134416615,17.480824296229528,80.36185160828619,74.83062566922413,17.45776674054053
203,416.1837252963538,73.71296307709844,68.4063528336085,78.06197865144742,22.70454311676555,68.93932474064177,76.6773997032211,27.681163173571193
204,412.17069265606995,54.92605942750383,78.87060919113404,81.58282979085587,22.182386879769286,76.80081249938746,75.08881652828649,22.719178339132885
205,424.56386050069193,73.21188525145214,77.36231349877121,75.32516426574142,17.13429978885037,77.82820772295769,76.23160698465011,27.47038298826889
206,435.0376956722865,63.32628103395884,88.21124111271956,81.17003191487316,22.427489551176752,79.96515159819452,73.19566968730848,26.74183077405511
207,441.0716937759756,72.16498074536527,75.35368139304258,73.62081275870173,33.81831400139713,80.32291344207222,74.35425138074898,31.43674005464755
208,419.7346205031898,67.57353095725333,78.15031402499538,77.44648466743992,16.81696756397791,74.45546232051488,72.41047653984141,32.88138442916693
209,434.83510188543084,73.82551068828191,82.53030327155177,78.87527924031386,16.921338140417426,83.35316413055475,76.4950833556768,22.83442305863446
