batch_id,task_id,latitude,longitude,arrival_time,observation_duration,profit,memory_usage
8,1,44.321795103570004,75.75297581959491,2806,10,7,5
8,2,43.820333212926926,117.40224198937679,1639,8,10,8
8,3,6.167526498846956,90.94328277303704,102,13,12,15
8,4,48.92851797609565,100.03565819018331,2274,11,12,8
8,5,37.93276846446425,83.09388418977503,2235,14,13,12
8,6,38.998077066902255,130.05781949713398,2616,9,10,7
8,7,39.49169788172292,92.84625302586798,1717,14,13,13
8,8,17.4320974115319,127.38889083611794,2229,5,7,12
8,9,48.709325156549866,107.91614022326033,665,8,15,10
8,10,13.06548863746286,99.89431896770287,3522,6,9,13
8,11,3.918953906118314,98.19944113635773,1627,5,15,12
8,12,20.572461027538743,101.79779972613369,1824,13,14,13
8,13,36.01274410942572,107.33246216269902,1288,12,9,5
8,14,9.679495518844103,107.85806726762189,2814,11,13,13
8,15,12.872054412860049,90.3603014005929,2880,8,10,8
8,16,36.05070127936275,86.99600480105013,519,11,7,10
8,17,16.3873951416138,76.71524739133582,1127,14,5,10
8,18,51.23755849206676,79.2365109090237,3082,14,10,8
8,19,52.13423813795241,95.6707050842667,2736,15,13,14
8,20,23.506888715562237,117.63449780160624,1744,12,9,13
9,1,32.84284615504037,86.34400795994307,3599,7,5,12
9,2,16.452650919376396,131.50200254534897,495,9,6,8
9,3,36.835726065538246,126.04842206394622,1072,13,10,10
9,4,28.407468960656015,100.9853292603367,2555,15,7,5
9,5,19.161564381592523,112.72498846934879,655,12,7,6
9,6,50.621963336045596,101.16224172535897,2028,6,13,13
9,7,20.0504205082175,120.55136380726465,2784,5,11,11
9,8,40.83453474961697,93.50945320437361,1740,10,12,9
9,9,45.929746345660966,95.98976865869366,3548,14,10,15
9,10,40.61804805687987,111.88537121178734,1512,5,10,8
9,11,41.97127023949707,132.10147515794932,2149,13,11,14
9,12,11.337063900347358,112.41966855293987,3320,5,14,11
9,13,28.488673029156537,115.19790678949676,377,13,11,5
9,14,46.29864223627058,112.1732770501789,2533,6,13,6
9,15,46.48658363210631,125.01563830928802,1985,13,5,14
9,16,10.32460056588382,87.09362394792605,25,8,7,5
9,17,29.48610419908976,91.64336083857332,2580,14,9,6
9,18,24.939953905998216,100.1337048712615,2928,13,15,12
9,19,44.05705971461271,98.9823753347398,1528,10,6,12
9,20,20.68893500296021,100.77969297379589,1021,12,12,9
10,1,23.96123267897889,131.00913409677815,1767,14,12,9
10,2,14.256380716621528,91.97963319752448,3345,11,6,8
10,3,46.944744024256636,113.55695261466282,575,10,7,13
10,4,28.5046544993899,129.71788092476027,557,15,15,5
10,5,38.501853541979585,115.36978291572089,1136,11,8,9
10,6,31.292911962098366,78.53722864968354,3521,14,15,12
10,7,51.638587720157425,92.3415745889622,2080,12,13,9
10,8,43.6897465684754,93.66490236144259,1203,8,5,8
10,9,3.440736780116474,101.4354714437307,2660,13,9,14
10,10,31.12604596536257,127.40807328672052,1855,15,13,10
10,11,17.36868176883889,131.878253668264,3156,12,13,12
10,12,39.351823325923974,80.52931679248537,3490,7,5,7
10,13,24.240030117327365,116.13584269952563,2279,6,15,10
10,14,20.298417809181267,82.96876806996508,1337,5,5,5
10,15,5.1894447149861325,98.70430857434327,1075,11,6,5
10,16,35.21300789206333,123.81949606589848,2742,15,13,15
10,17,11.765636476547822,131.87930265529997,771,8,13,13
10,18,29.248175416593195,108.59855243084998,3018,7,12,11
10,19,3.8426640059037704,98.01016474074964,2865,6,13,12
10,20,44.958156738446,89.55761775153883,1550,12,11,10
