batch_id,task_id,arrival_time_seconds,observable_by_satellites,reward,observation_duration,memory_usage,latitude,longitude
3,93,654,Satellite5,7,15,6,48.09081587119274,105.71702377491826
3,16,704,Satellite1,9,6,14,12.701619640967497,76.11833702456343
3,82,797,"Satellite1, Satellite5",5,15,7,26.634019305896427,97.82804983581842
3,8,966,Satellite5,7,7,8,34.684634031551255,105.1562274716403
3,4,969,Satellite5,9,14,5,35.06033364198117,113.71890364121163
3,14,1008,"Satellite1, Satellite5",6,5,9,7.163692801793884,104.86474956562088
3,37,1040,"Satellite1, Satellite5",15,12,12,9.142869854027778,103.248252470588
3,64,1065,Satellite5,5,7,12,27.33643031983019,119.53856491290938
3,57,1108,Satellite5,15,15,10,36.491847455889086,103.58532272261928
3,54,1170,Satellite5,6,15,14,31.06552373907074,116.58235387418631
3,2,1189,Satellite5,8,12,14,18.697904434567107,111.71952569056444
3,34,1257,Satellite5,12,10,15,9.839559470242474,99.18409320828255
3,6,1271,"Satellite1, Satellite5",13,15,10,7.404555789112635,79.36897468318769
3,33,1390,Satellite5,7,9,6,28.020661319605438,89.85176696264786
3,53,1493,Satellite5,5,8,15,14.073780160956664,115.68755547930583
3,19,1680,Satellite5,15,15,8,5.98357692578699,75.25986846079884
3,42,1914,Satellite3,7,10,6,35.98892173416075,92.6192676111957
3,28,1917,Satellite3,6,9,6,50.31629582428993,76.63213775005552
3,48,1959,Satellite3,9,7,13,42.58353096257501,98.44936728018799
3,72,1994,Satellite3,10,10,7,51.45915087227411,96.58192456963204
3,23,2146,Satellite3,8,9,8,35.012912022195906,95.55628900240525
3,95,2214,Satellite3,6,6,11,33.306478643065255,113.96136514910827
3,74,2238,Satellite3,15,10,15,32.22037994889423,103.9450762711732
3,86,2257,Satellite3,10,11,11,8.969557716076201,87.47888199199602
3,50,2301,Satellite3,15,11,14,46.765657469840086,89.75795523580094
3,69,2302,"Satellite7, Satellite4",6,14,13,49.05802045418588,117.45822405076812
3,49,2340,Satellite3,8,6,6,22.586811079279393,96.1058218404186
3,46,2343,Satellite3,14,13,5,46.142179735060026,92.0849542585753
3,5,2354,Satellite3,14,6,6,30.54795272815884,85.57837456772685
3,71,2355,Satellite3,5,11,14,18.880658034434248,100.40624744879953
3,83,2515,Satellite7,6,12,9,40.11018312049424,108.09483227354174
3,43,2524,Satellite3,10,11,6,14.835113314256802,75.4667473392368
3,73,2537,Satellite4,5,14,10,27.75145738794496,122.0673486592805
3,11,2634,Satellite7,6,9,14,36.534186939807235,91.6840629072699
3,92,2636,Satellite4,8,12,6,30.085589934334852,112.91040001719495
3,58,2667,Satellite7,8,12,11,52.25422853921311,111.28787043176138
3,51,2679,Satellite7,9,15,13,39.9049573824524,105.44485595623293
3,63,2710,Satellite4,5,12,6,16.552253759204024,131.1947353916525
3,68,2728,Satellite3,8,5,5,17.228786911373287,81.83032838770576
3,61,2733,Satellite7,12,5,6,33.32046165451719,89.9201723964312
3,98,2747,Satellite4,10,9,14,27.3024796102033,122.02854012493925
3,9,2797,Satellite7,6,15,10,35.96791782902358,86.00098678302132
3,10,2825,"Satellite3, Satellite7",15,11,13,20.555285649003665,83.84641299124449
3,39,2862,Satellite7,7,6,12,46.25610870568337,77.70308857283385
3,29,3024,Satellite7,10,9,12,23.677791320782184,95.79265358439862
3,22,3033,Satellite7,12,13,15,37.75068044467758,109.82913078351727
3,100,3042,Satellite7,10,8,7,28.302335912270795,106.23447929271845
3,70,3150,Satellite7,9,6,15,22.438048162441955,107.03589830143784
3,17,3159,Satellite7,15,13,6,10.005633055548383,102.50429674032124
3,35,3160,Satellite7,6,8,8,16.6283435981956,79.42983840524086
3,13,3211,Satellite7,13,10,12,31.808245202055932,104.21971292701723
3,62,3273,Satellite7,11,8,9,11.234102366966967,76.32924870770262
3,60,3283,Satellite7,14,7,9,26.494494554444532,90.2643282238498
3,44,3286,Satellite7,11,11,9,8.257733123601604,88.23999266996364
3,79,3319,Satellite7,8,11,5,17.80438941794907,100.06573746180607
4,71,79,Satellite6,6,10,7,29.44891648470196,99.00907350732948
4,67,176,Satellite1,12,13,15,49.8308866034924,82.17170004294294
4,57,302,"Satellite1, Satellite5",10,10,8,50.73521545165637,103.49254358080712
4,77,304,"Satellite6, Satellite1",8,8,5,38.535987086429174,96.42052005826308
4,10,310,Satellite6,11,14,11,9.280398806748183,122.7811467157113
4,76,345,Satellite6,9,12,9,13.961827739877117,106.58527702228139
4,13,390,Satellite6,10,10,6,23.109023749100825,120.70339894106219
4,79,422,"Satellite6, Satellite1",10,7,7,26.740560802358463,122.2002538443461
4,47,454,"Satellite6, Satellite1",14,11,14,32.32645765732152,91.91026789403737
4,88,495,Satellite6,9,10,5,3.8523100117640903,81.39533953941434
4,36,559,"Satellite6, Satellite1",15,8,7,23.0770917123131,98.04281612796552
4,66,623,"Satellite6, Satellite1",6,14,11,10.775931555716797,86.3472531372271
4,85,646,Satellite5,6,12,6,42.49972939004743,115.34078888779511
4,58,651,Satellite5,6,6,15,50.36689101178764,102.39370948095114
4,31,659,Satellite5,15,13,9,30.283075433321212,119.31857930277842
4,54,682,"Satellite6, Satellite1",9,7,15,16.548080139421742,94.14617675460555
4,86,703,"Satellite1, Satellite5",8,5,5,22.188188540889463,105.17418210157129
4,91,716,Satellite5,15,11,5,23.445489965628017,120.62098643682069
4,90,739,"Satellite1, Satellite5",8,11,12,30.406149925937857,82.88292691318043
4,50,763,Satellite5,6,13,7,52.37708387348693,80.64447439391941
4,64,788,Satellite1,6,13,12,18.289211837233367,75.00454523555331
4,42,821,"Satellite1, Satellite5",6,10,12,15.586055745927077,98.78136122316945
4,1,829,Satellite5,8,8,13,23.23211869649819,125.67965335939559
4,83,899,Satellite5,5,15,8,26.949159652506204,105.38419178840033
4,61,954,Satellite5,14,13,13,7.930559375781929,113.60093402845445
4,40,956,Satellite5,15,6,15,13.712467576358708,114.99382329769362
4,80,984,Satellite5,8,14,15,46.2140200197638,98.46003654949907
4,68,997,Satellite5,15,14,12,46.499267600267515,114.26992323798811
4,37,1011,Satellite5,14,7,10,32.70294332177045,76.92129005913192
4,45,1021,Satellite1,11,11,9,4.626168786533283,81.05594279371456
4,97,1121,Satellite5,7,10,11,15.34401658043941,125.2555817833474
4,73,1235,Satellite5,9,11,8,16.481152569297315,114.07707037100796
4,98,1237,Satellite5,8,14,6,33.73845750423094,103.36369767202379
4,7,1272,Satellite5,7,14,9,23.86964580712351,76.11143141863663
4,99,1308,"Satellite1, Satellite5",6,8,12,4.972464234510751,77.18655690742567
4,82,1423,Satellite5,13,6,15,21.648839222893304,91.15959292412646
4,62,1476,Satellite3,15,8,13,52.477298799542154,111.21397943148983
4,59,1559,Satellite5,6,12,6,12.2717189357289,86.52711821498345
4,48,1716,Satellite3,12,6,11,42.37008988248959,89.27173338480833
4,55,1862,Satellite3,11,14,13,43.352341551455865,89.53772314378355
4,25,1929,Satellite3,8,12,6,47.872584396741566,115.632573008165
4,33,1947,Satellite3,11,11,6,27.919146954760162,104.12229870644296
4,11,2072,Satellite3,12,13,12,23.919504999981097,111.62857056034721
4,72,2118,Satellite3,14,6,14,26.214717400993752,115.1467118496599
4,28,2216,Satellite4,12,9,7,51.27086174699137,120.0410632928924
4,78,2219,Satellite3,5,14,13,42.05810001341646,108.20431776186663
4,56,2248,Satellite3,11,8,5,34.60230849365022,95.85305665915527
4,16,2290,Satellite3,5,11,5,43.72891626437094,94.67339859298576
4,93,2373,Satellite3,7,7,11,20.61201496234018,108.46497680996185
4,26,2389,Satellite3,10,12,11,38.84532190402971,104.38232163683756
4,95,2394,"Satellite3, Satellite7",6,14,9,45.27422541110602,95.6498848725341
4,84,2430,Satellite3,11,13,10,8.020999125978765,90.00462194098138
4,38,2492,Satellite3,5,13,9,33.82900194001967,91.90350033685836
4,34,2496,"Satellite7, Satellite4",7,12,11,49.93568188961579,115.72903196417447
4,21,2640,Satellite4,7,10,12,24.769215189723873,115.22733674618469
4,2,2741,Satellite4,10,14,11,20.020145551832794,120.3708586921506
4,3,2823,Satellite7,14,9,12,39.90730765496603,125.88752576571079
4,44,2878,Satellite7,10,7,12,29.92035435164336,109.20217229792925
4,18,2966,Satellite7,5,9,10,26.414278611294094,79.81713611646572
4,17,3061,Satellite7,9,6,14,21.71426553648538,96.18311606299501
4,22,3159,Satellite7,13,12,10,15.515203155948807,113.45659189317512
4,94,3225,Satellite7,15,5,13,30.14558229754343,90.33736551024231
4,89,3300,Satellite7,9,11,11,21.74025872032949,93.35299689166533
4,29,3311,Satellite7,6,11,12,27.873898731581324,94.57333064584031
4,65,3323,Satellite7,15,11,5,27.264988510698664,105.61735640015912
5,70,15,Satellite6,11,14,11,31.314337675134233,96.01775632327825
5,74,16,"Satellite6, Satellite1",13,11,5,52.537948293620005,102.04074805511898
5,13,62,Satellite6,8,6,6,29.224867146045998,102.58932880123747
5,67,66,"Satellite6, Satellite1",9,13,13,47.7214739303387,92.59125955340892
5,9,151,"Satellite6, Satellite1",12,8,10,32.584014201651385,119.91397482845086
5,97,164,"Satellite6, Satellite1, Satellite5",13,5,10,52.331721858826896,122.63698168749603
5,38,174,Satellite6,15,11,5,24.703374907043,126.0821896948781
5,5,236,Satellite6,10,6,5,16.33482721247384,99.47634350742061
5,30,246,"Satellite6, Satellite1",14,14,6,33.680909309847294,96.27281115384218
5,8,256,"Satellite1, Satellite5",11,10,8,51.41290617499862,124.60790455768577
5,12,279,"Satellite6, Satellite1",12,10,12,43.677176659587175,105.62960270657734
5,76,296,"Satellite6, Satellite1, Satellite5",5,12,9,43.71190176623601,115.8200418377399
5,79,339,"Satellite1, Satellite5",5,8,12,48.257400992362115,117.18717053885689
5,98,623,Satellite5,14,5,10,37.704786477584356,118.56689375143627
5,19,637,"Satellite1, Satellite5",15,15,6,27.37261286836381,105.01213306744042
5,72,724,"Satellite6, Satellite1",7,9,5,14.924738483729802,114.62017588982576
5,62,773,Satellite5,10,12,12,31.973358913212756,122.22405788149783
5,3,822,"Satellite6, Satellite1, Satellite5",7,11,7,13.160396070097105,105.34606104237368
5,75,842,"Satellite6, Satellite1, Satellite5",13,11,8,12.98217074655629,99.00191555304103
5,71,897,"Satellite1, Satellite5",15,8,12,10.96077649941897,92.01223956553144
5,7,914,Satellite5,13,6,12,37.28813617486388,115.97764356336074
5,22,934,"Satellite1, Satellite5",11,9,9,20.96748350473827,84.00597429487706
5,53,962,Satellite5,5,10,7,51.012564668140364,86.0911816678382
5,27,1058,Satellite5,6,13,12,41.690936435767355,76.28622348789966
5,32,1067,Satellite5,8,15,14,19.001144877811758,104.08375787004186
5,66,1098,Satellite5,9,11,11,31.37371841173263,94.93205027763412
5,6,1118,Satellite5,10,9,14,36.35952849120966,113.58219037938474
5,23,1245,Satellite5,12,14,12,15.576482693940505,111.22153851493296
5,84,1252,Satellite5,15,13,10,15.584366214632553,109.35404955351657
5,44,1386,Satellite5,11,11,14,23.546539369186593,95.5377426666696
5,81,1435,Satellite5,8,9,12,5.449407536046705,111.65681304715886
5,43,1529,Satellite3,9,11,9,47.289828138395684,112.89676633214265
5,11,1578,Satellite5,13,10,11,4.48512120695754,82.78036082069235
5,25,1583,Satellite5,15,12,15,7.270462504987122,105.37953634593036
5,86,1662,Satellite5,13,6,12,7.358449390074864,77.2224430979994
5,24,1696,Satellite3,8,15,14,42.83917090167768,105.74427954099798
5,28,1723,Satellite5,15,7,14,8.208467273281991,94.55097789530217
5,59,2001,Satellite3,5,11,12,42.29048222088254,108.54724732079012
5,16,2013,Satellite3,8,13,6,30.544215979212126,111.45025117686826
5,29,2016,Satellite3,10,14,12,45.45057717069815,121.24980604188455
5,61,2046,Satellite3,5,10,8,32.040361109896665,107.75918662350043
5,85,2046,Satellite3,9,8,15,41.98420298044035,101.11152369123556
5,49,2204,Satellite3,11,12,11,12.993198467810661,99.27657853663887
5,35,2324,Satellite3,9,7,10,32.647947903890504,108.00406877957889
5,100,2368,"Satellite7, Satellite4",13,6,13,50.99298589494528,115.58315510346156
5,56,2543,Satellite7,12,13,14,51.11586530708014,103.46283552791999
5,88,2584,Satellite3,7,14,12,23.190233046804334,89.09179947969386
5,99,2628,Satellite7,8,6,5,36.93088412699409,97.08573042018183
5,95,2630,Satellite3,14,9,15,20.243643713148398,80.40489958834921
5,60,2650,Satellite7,5,10,14,51.84043324746324,90.59959642677497
5,90,2658,Satellite4,9,7,7,24.344201067203834,120.36552933462087
5,40,2680,Satellite3,15,11,15,19.17057336652323,101.17856680123538
5,96,2693,"Satellite7, Satellite4",14,7,15,40.56606931620794,126.24916830752741
5,36,2709,"Satellite7, Satellite4",12,12,5,33.31266523377524,116.98778040158047
5,69,2803,Satellite7,10,6,8,42.815250618529035,105.461669470939
5,34,2808,Satellite7,9,10,11,44.6087254130462,107.72310504850421
5,55,2874,Satellite4,7,5,9,19.67215483083142,115.760625781654
5,93,2934,Satellite7,7,9,12,32.472907906775454,76.94079665084425
5,1,2989,Satellite7,14,8,13,47.773182435173354,80.68642492705601
5,21,3033,Satellite7,7,13,13,43.846759570360156,102.57194359070532
5,45,3041,Satellite3,11,6,6,6.051594434579402,75.0633203520215
5,31,3107,Satellite7,8,15,8,17.05802452036266,91.11599461541573
5,47,3136,Satellite4,15,5,11,7.86670580518937,127.70757075779294
5,87,3148,Satellite7,9,6,10,43.354093029721675,95.9416915909056
5,52,3154,Satellite7,14,6,11,40.435540685385064,84.32093523630114
5,73,3156,Satellite7,7,5,14,9.948492704711567,87.04872301308583
5,37,3409,Satellite7,13,11,10,13.744915683650607,90.02357001698016
